,url,title,date,text,Covid
56,https://www.straitstimes.com/singapore/sos-holds-virtual-walkathon-to-highlight-impact-of-suicide,Samaritans of Singapore holds virtual walkathon to highlight impact of suicide,"Sep 13, 2020","SINGAPORE - It is estimated that with every death caused by suicide, at least six other individuals are affected by the aftermath.It is thus important to offer much-needed support to those struggling with mental wellness, especially during this Covid-19 pandemic, said President Halimah Yacob at the launch of Samaritans of Singapore's (SOS) first #HOWRU Virtual Walkathon on Sunday (Sept 13).The walkathon is being held in conjunction with suicide prevention awareness month, which takes place globally in September annually.SOS chief executive Gasper Tan said that the organisation plans to hold the event annually to raise awareness of suicide prevention and to rally the community to show their support. He added that SOS will review the response, feedback and the pandemic situation closely to see how to conduct the next edition of the walkathon.The #HOWRU initiative was started five years ago as part of SOS's World Suicide Prevention Day campaign. Asking ""how are you?"" is a simple first step to initiating a conversation with someone in distress, said Education Minister Lawrence Wong, SOS' patron, at the event's opening ceremony that was live-streamed on Facebook on Sunday.He noted that in the midst of the pandemic, the community's mental health needs are at its greatest. For instance, calls to SOS' 24-hour hotline saw an increase of almost 25 per cent during the circuit breaker, compared with the same period from March to May last year.The virtual walkathon takes place from Sunday to Sept 20, and SOS hopes that participants will clock a combined total of 5.5 million steps as a show of solidarity with those who feel lonely or isolated.SOS also aims to raise $150,000 through the event to support its work in serving those who are thinking of, or are affected by, suicide.Those who want to take part in the virtual walkathon can sign up for free at www.howru.sg, and submit their clocked steps on the 42Race Running & Fitness Club app. Donations can also be submitted through the website.Besides the walkathon, daily online programmes will be held throughout the week.They include a panel discussion on masculinity and mental health, a webinar on stress management, and a play staged by Singapore Polytechnic's Theatre Compass. More details are available on SOS' social media pages.Samaritans of Singapore:1800-221-4444Singapore Association for Mental Health:1800-283-7019Institute of Mental Health's Mobile Crisis Service:6389-2222Care Corner Counselling Centre (Mandarin):1800-353-5800Silver Ribbon:6386-1928Tinkle Friend:1800-274-4788",True
57,https://www.straitstimes.com/opinion/leadership-in-the-new-normal-must-ensure-employee-well-being,Leadership in the new normal  must ensure employee well-being,"Dec 24, 2020","Workplace mental health has taken a front seat this year. Already deemed a ""highly stressed"" nation of workers, Singapore saw the Covid-19 pandemic bring a perfect storm of stressors to our shores with work-from-home arrangements blurring the line between employees' work and personal lives, social isolation as people stayed home while offices and shops were shut, fears about job security, and restrictions on travel.Prior to the pandemic, stress-related illnesses were already costing Singapore's economy $3.2 billion annually, according to a study last year. Whether organisations return to their workplaces or continue with their remote working arrangements, are employees ready for the new work normal? How can employers keep their workforce mentally healthy and future-ready in a post-Covid recovery?Last month, the much-awaited Tripartite Advisory on Mental Well-being at Workplaces was released.The advisory outlines recommendations to prevent work stress from compromising well-being and productivity at the individual, team and organisational levels.As a member of the recent Tripartite Oversight Committee on Workplace Safety and Health, I very much welcome these recommendations, which are building blocks for creating a mental health-friendly workplace.Yet, these guidelines, while useful, risk becoming merely the responsibility of human resources departments. What is needed is to go beyond HR functions to build mental health into the new normal of leadership, to transform the culture of stigma to acceptance and inclusion.Leaders need to set the tone for inculcating employee well-being throughout the organisation. How leaders relate to mental health issues, what expectations they create, and whether they are able to view their employees as whole persons, influence the employee's experience at work. So introducing well-being initiatives, like having a mental health helpline for employees, without addressing organisational culture or leadership, is not really helpful.The good news is that mental health awareness is rising and more leaders are coming on board the issue. Since May 2018, an informal group of C-suite leaders across private and public sectors have committed to making workplace mental well-being a leadership priority. Calling ourselves the WorkWell Leaders Workgroup, the community has grown threefold this year to 75 chief executives and leaders.Over three CEO breakfast dialogues, numerous quarterly learning lunches and many one-to-one conversations, I have observed beliefs and behaviours from the work group members that demonstrate new possibilities in well-being leadership for employees and workplaces to adapt and thrive. They can be summarised into a ""4C"" leadership model to foster well-being.At the peak of the pandemic, Dr Daniel Tan, CEO of ParkwayHealth Laboratory and a member of the WorkWell Workgroup, wrote about his own state of burnout in an e-mail to employees. Then he found himself hesitating a little before he clicked ""send"".Change requires courage, and vulnerability may be the only true measure of strength. Other leaders of the work group such as Mr Hsieh Fu Hua (former CEO of the Singapore Exchange) and Mr Piyush Gupta (CEO of DBS Bank) have also shared their personal struggles with mental health, first within the work group and later with The Straits Times.When leaders share their own experiences with mental health, they validate that mental health is a continuum and can affect every one, not just some of us. Leaders such as Dr Tan, Mr Hsieh and Mr Gupta help open up that space of trust for their team members to know that having mental health difficulties does not mean they are less. This helps break the stigma, give hope and encourage help-seeking.They also become better leaders and managers in the process as they become more aware of who they are (and who they are not), as well as why or how they lead. There is a fierce courage in being able to say ""I am not perfect, and that is fine"".In a recent study by Qualtrics and SAP, nearly 40 per cent of global employees said that no one at their company had asked them if they were doing okay - and those respondents were 38 per cent more likely than others to say that their mental health had declined since the outbreak.Aviva CEO Nishit Majmudar shared at a recent dialogue earlier this month that his company has regular ""pulse checks"" to check with workers. ""It is through such listening that I know whether the culture that exists in a company is reflective of the one I want to build: a company with a heartbeat,"" he says. An advocate of compassionate leadership, he strongly believes that ""employees will go the extra mile and care for the company like their own if the company takes good care of them"".Now more than ever, people need to feel that employers care about them. Leaders may be firm and practical but they can always exhibit a level of compassion.However, if this compassion does not include themselves, it is incomplete. Leaders cannot pour from an empty cup. Self-care is important so that leaders can give the best of themselves, not the remnants of what is left after fatigue.Employees take cues from their leaders and look to them to see how they weather the storms of life. Therefore, leaders mustn't just say they support mental well-being, but must also role-model healthy behaviours so that their team members feel they can prioritise self-care and set boundaries.Finding that he was falling into a pattern of working from 8am to midnight almost every day with the work-from-home arrangement, Mr Kevin McGuigan, managing director of the South-east Asia region and Singapore country leader at American multinational corporation 3M, now steps away from his computer between 5 pm and 9 pm every day. He shared this change openly with his team members and encouraged them ""to look for ways to drive a better work-life balance"".Leaders like Mr McGuigan give permission through their actions and behaviours for staff to build the type of culture they wish to see in their organisation. Studies have found that organisations whose leaders are role models for prioritising health and work-life balance reported higher median satisfaction rates from employees for their workforce wellness efforts.Leaders must walk the talk on well-being because we are what we do, not what we say we will do.Offering clarity amid uncertainty is tricky, especially since leaders are expected to have all the answers.Authenticity in communication, and being equally open about what is clear and what is not clear is critical to establish trust. One way is by providing clarity of information simply, quickly and frequently, and by demonstrating that critical issues are being personally monitored by leaders.PwC Singapore convened a Work from Home Task Force comprising the firm's partners at the onset of the pandemic, which made sure employee mental well-being is on its agenda, shared Mr Sam Kok Weng, a senior partner of the firm.When leaders have a clear sense of purpose that ties back to the mission and values of the organisation, they are more able to inspire workers to feel confident and positive of their future. This fosters trust and builds goodwill.Clarity in words and actions can help employees feel safe, help them adjust and cope emotionally during a crisis like Covid-19. Such clarity also helps employees put their experience into context - and draw meaning from it.""We believe that we must treat everyone fairly to create psychological safety for employees to be themselves and to feel a sense of belonging to the company, regardless of who they are,"" shared Mr Koh Khai Yang, Asia-Pacific chairman of global energy research and consultancy group Wood Mackenzie.This year, in addition to adding mental health to the company's benefits programme for all, Mr Koh also made the groundbreaking decision to recognise the status of his employees' same-sex partners by extending the same spouse benefits to them as heterosexual couples.Leaders who live up to their values and take action to be consistent with what they believe in are never silent about hard choices, as leadership expert Brene Brown has noted. Mental health is a hard and complex challenge, made more so by Covid-19 and a future that is increasingly more volatile and uncertain as the nature of work changes.Yet, this ""crisis of a generation"", as many have termed the pandemic, has also presented an unprecedented opportunity for leaders in public and private sectors to move employee mental health and well-being up the priority chain.Instead of seeing the workplace as a source of stress, anxiety and mental ills that must be constantly mitigated, can leaders commit to making workplaces a source of mental well-being as our fundamental responsibility? When leaders show up with courage, compassion, congruence and clarity for well-being as a strategic priority, I believe we can.Anthea Ong is a former Nominated MP, a professional certified coach and a social entrepreneur who founded Hush TeaBar, A Good Space and the WorkWell Leaders Workgroup.",True
58,https://www.straitstimes.com/singapore/having-pulled-through-mental-health-struggles-young-people-team-up-to-spread-stories-of,"Having pulled through mental health struggles, young people team up to spread stories of hope","Mar 29, 2021","SINGAPORE - Having struggled with mental health issues themselves, six young people have teamed up to create a community resource that they hope will support youth in need.Mentored by Minister of State for Education and Social and Family Development Sun Xueling, they are gathering stories and quotes from various segments of the youth population, such as those in universities, polytechnics and Institutes of Technical Education as well as young working adults.Please subscribe or log in  to continue reading the full article.*Terms and conditions apply.",True
59,https://www.straitstimes.com/singapore/more-needed-help-during-pandemic-say-mental-health-experts-0,"More needed help during pandemic, say mental health experts","Mar 15, 2021","When the pandemic hit last year, counsellor Sharlene Teo, 37, who has a two-year-old son, found herself struggling to balance her motherhood duties with work commitments.Her work at the community mental health department at Fei Yue Community Services became more stressful, as clients needed more frequent sessions.She said: ""The pandemic was not easy for me as well. I'm just the same as my clients, or any other human being going through this.""She took frequent self-care breaks, when she would listen to relaxing music, read a book, or take a walk in the park.Mental health professionals here said they have had to attend to more cases over the past year. More clients were dealing with depression, anxiety and suicidal thoughts amid the pandemic.Mr Sam Roberts, centre director of Olive Branch Psychology and Counselling Services, said the organisation saw a spike in July last year, with cases increasing progressively till now.The Singapore Counselling Centre also saw a 40 per cent increase in the number of clients from 2019 to 2020, said its chief well-being officer, Mr John Shepherd Lim.Associate Professor John Wong, a senior consultant psychiatrist at the National University Hospital, said that stressors such as the derailment of school, work and social routines and financial woes, created a sense of hopelessness.Prof Wong added: ""These, when placed on a vulnerable individual already under strain, could tip one over to become suicidal.""Dr Jared Ng, a consultant at the Institute of Mental Health, said while suicidal acts are often impulsive, and crises leading to suicidal tendencies are often fleeting, what is most important is support from family and friends.Mr Joseph Rajagopal, senior counsellor at Singapore Counselling Centre, said: ""We need to be more receptive to receiving help and seeking help for our loved ones, instead of being hindered by the belief that we are going to be labelled as mental patients.""Mr Joseph said that as the first line of support for suicidal people, family members must go the extra mile and talk to them about their struggles.Ms Teo said people should be careful not to minimise the experiences of those vulnerable to suicide.She said: ""Even if you cannot walk that journey for them, you can walk alongside them.""She added that suicide was not a problem unique to any age group.The elderly who live alone, caregivers who had to care for young children, and students who were troubled by conflict at home were all vulnerable, said Ms Teo.Mr Jim Bek, 58, a counsellor working with youth, once saw someone jumping off a building and that motivated him to work harder for his clients.He said: ""Suicide knows no boundary of age, ethnicity, belief, or timeline. I don't want them to become another statistic on the chart.""Natalie Tan and Eliz Wang",True
60,https://www.straitstimes.com/singapore/politics/fewer-deaths-by-suicide-this-year-after-its-decriminalisation,Fewer deaths by suicide this year after its decriminalisation,"Nov 04, 2020","There were 166 deaths by suicide from January to September this year, down from 304 during the same period last year, Minister of State for Home Affairs Desmond Tan told Parliament yesterday.He gave these preliminary figures in response to Mr Murali Pillai (Bukit Batok), who asked how many suicides had been recorded and how many attempts at suicide the police and Singapore Civil Defence Force had intervened in since it was decriminalised.Mr Murali also asked how the decriminalisation of attempted suicide had improved the situation for those tempted to take their lives.Attempted suicide was decriminalised by the Criminal Law Reform Act last year, with the amendments coming into effect at the start of this year.Mr Tan said yesterday that the police were called to help with about 1,800 cases of attempted suicide or thoughts of suicide from January to September this year.From 2017 to last year, the police received about 1,200 reports of attempted suicide a year.However, Mr Tan pointed out that the two figures cannot be compared as the 1,800 cases so far this year included people who had suicidal thoughts but did not actually act on them.He said: ""The criminal justice system is not the best way to deal with persons who have attempted suicide. Such persons are often under severe distress.""He added that the decriminalisation of attempted suicide reduces stigma and encourages suicidal people to seek help early.""The reasons for suicide are multifaceted and complex. Hence, the Government has been continuing our efforts to prevent suicides, and we will continue to monitor the situation and adjust our approaches to better assist suicidal persons.""Dr Wan Rizal Wan Zakariah (Jalan Besar GRC) asked if mental health services in polyclinics could be made open to walk-ins rather than based on appointments or referrals, in order to reduce treatment delay.In response, Senior Minister of State for Health Janil Puthucheary said people with mental health concerns who turn up at polyclinics will be given a preliminary assessment by doctors.The polyclinic doctors will also provide appropriate management for those seeking help, including referring them to mental health services if necessary.Aside from polyclinics, more than 220 general practitioners have been trained under the Mental Health General Practitioner Partnership Programme to identify, diagnose and manage those with mental health issues in the community.Dr Wan Rizal also asked what the Ministry of Manpower (MOM) had done to ensure emotional and mental health wellness at workplaces.Senior Minister of State for Manpower Zaqy Mohamad said that aside from an advisory on supporting the mental well-being of workers under Covid-19 work arrangements earlier this year, MOM will be releasing a tripartite advisory to guide employers on good workplace practices to promote workers' mental well-being later this year.He also highlighted a number of existing programmes and resources that employers can tap, including the iWorkHealth online self-assessment tool to identify common workplace stressors.""MOM will continue to work with our partners to educate and gain the support of employers to further promote workers' mental well-being at the workplace,"" he said.",True
61,https://www.straitstimes.com/singapore/parenting-education/covid-19-childhood,Covid-19 childhood,"Mar 07, 2021","Covid-19 has been a distressing time for most parents, but the pandemic is also leaving a mark on the young ones.To babies and toddlers, the world of mask-wearing and hand-sanitising is the only one they know.In the past year, they have been hearing and learning words like ""coronavirus"" and ""safe distancing"". They are being kept away from playgrounds and have fewer play dates, less physical interaction with people and smaller birthday parties, if any.Here are ways in which the little ones are being affected.According to a project in Britain tracking children under the age of two growing up amid the Covid-19 pandemic, 98 per cent of organisations working with families believe babies and toddlers have been affected by higher parental stress and anxiety.Parents face pressures like juggling childcare, overseeing schoolwork and managing their own work, financial loss and social isolation, said the January report by a group called First 1,001 Days Movement.This affected parent-child bonding, with nine in 10 service providers observing that babies were less active, with their primary caregivers spending less time playing with them.Last year, a local survey of about 1,000 mothers by charity Focus on the Family Singapore found that the pandemic and circuit breaker from April to June added to the physical and mental load mothers already carry at home.Sixty per cent of mothers reported stress levels of seven - or higher - out of 10. This is up from 52 per cent in a similar survey in 2019.Separately, another study of about 260 parents of children aged 12 and below here from April to May last year showed how Covid-19 had affected parenting adversely.Parents who felt more stressed by the effects of the pandemic - whether tighter finances or poorer mental well-being - indicated that they were fiercer with their kids, said the study.This meant they resorted to more caning, spanking, yelling and using harsher words.The poll was conducted when Singapore's circuit breaker and full home-based learning were in place.Parents surveyed also felt they were not as close to their children during that period.""Parenting under typical conditions is already difficult, as many parents struggle to balance work and parenting duties,"" the study, which was published online last September in the Journal of Family Violence, reported.""During lockdowns, when families remain at home for prolonged periods of time, parents must perform multiple roles with fewer resources and less support than they previously received from schools, churches, neighbourhoods and other family members.""This causes significant stress and, for some parents, the loss of a job or reduced wages worsens the stress, noted the study by social work researchers from the University of North Carolina at Chapel Hill and National University of Singapore.Another challenge for young children is learning to read people's facial expressions with faces half-covered by masks.The reduction in social interaction in the past year may also have contributed to increased stranger anxiety among toddlers, said paediatricians.Speech development takes place rapidly during the early years, especially in those aged two to three. Studies have shown that visual cues are important in helping children to identify emotions and express themselves during social interactions.They now have to rely on other cues, such as tone of voice and body language.With mask-wearing set to be in place for a while, pre-schools have found ways to work around it.For instance, they may get teachers to wear face shields instead of masks, or use masks that have a transparent portion over the mouth when they are reading a book or teaching phonics.Teachers are also paying more attention to children's non-verbal cues, like body language and gestures.On the bright side, families have reported having more time to recharge and reconnect with one another during the pandemic, when many activities came to a halt.Some started shared hobbies or routines like gardening or board games, and were able to spend more quality time together.In a Focus on the Family Singapore survey of 1,052 children aged 10 to 15 last year, more than seven in 10 kids said they were close to their parents.Work-from-home arrangements have also allowed fathers to step up at home, and the charity's poll of 1,000 mothers found that those who indicated their spouse as their main source of support reported significantly lower stress.Its findings from a separate poll of about 2,400 fathers also noted that eight in 10 connected better with their children last year.National Care Hotline: 1800-202-6868• Fei Yue's Online Counselling Service: eC2.sg• Institute of Mental Health's Mental Health Helpline: 6389-2222• Samaritans of Singapore: 1800-221-4444• Silver Ribbon Singapore: 6385-3714• Tinkle Friend: 1800-274-4788Community Psychology Hub's online counselling platform: CPHOnlineCounselling.sg• TOUCHline: 1800-377-2252• Care Corner Counselling Centre: 1800-353-5800 Get the ST Smart Parenting newsletter for expert advice. Visit the microsite for more.SPH Digital News / Copyright © 2021 Singapore Press Holdings Ltd. Co. Regn. No. 198402868E. All rights reservedWe have been experiencing some problems with subscriber log-ins and apologise for the inconvenience caused. Until we resolve the issues, subscribers need not log in to access ST Digital articles. But a log-in is still required for our PDFs.",True
62,https://www.straitstimes.com/singapore/health/helping-children-get-a-head-start-even-before-they-are-born,Budget debate: New task force to boost women and children's health,"Mar 05, 2021","SINGAPORE - A new inter-agency task force has been set up to ensure there is comprehensive support to help women prepare for motherhood, and help children attain good health and well-being from their early years.Local research by the Growing Up in Singapore towards Healthy Outcomes, or Gusto, study has shown that a mother's health can directly influence her child's development, and that a child's early years can have a lasting impact on later life outcomes.""These findings underscore the importance of intervening early in life to prevent disadvantages from snowballing, and that parents play a key role to a child's longer-term development,"" said Second Minister of Health Masagos Zulkifli at the Ministry of Health's budget debate on Friday (March 5).He will chair the task force that will oversee the development and implementation of a five-year Child and Maternal Health & Well-being action plan.""Its scope will span from preconception to adolescents aged 18 years old - many critical developmental milestones occur then,"" said Mr Masagos, who is also the Minister for Social and Family Development.""These are part of our larger efforts to improve the population's health by addressing individual health needs and modifiable risk factors, beyond the healthcare domain.""The task force will bring together various agencies such as the Early Childhood Development Agency, Health Promotion Board, Ministry of Culture, Community and Youth , Ministry of Education, Ministry of Social and Family Development, Prime Minister's Office and public healthcare clusters.Discussions on what will be in the plan started at the beginning of the year and will continue this year. The plan will be implemented in phases, with the first phase expected to be ready by early next year.Professor Chong Yap Seng, a member of the action plan's work group, said they will look at how to keep women in good physical and mental health for motherhood, support the development of a healthier next generation and reduce the prevalence of childhood obesity through sustained lifestyle changes.Prof Chong, who is the executive director of the Singapore Institute for Clinical Sciences, A*Star (Agency for Science, Technology and Research), said that poor mental health in pregnant women has been shown to have an adverse impact on their children.Nearly 40 per cent of the mothers in the Gusto study had high levels of depressive symptoms, which were associated with changes in their babies' brains on magnetic resonance imaging (MRI) at birth, which persisted even at four years of life, he said.""The children of mothers with high levels of depressive symptoms also performed poorer in tests of their socio-emotional regulation, executive function, reasoning, memory and other pre-academic skills at four years of age.""Prof Chong, who is the study's lead principal investigator and dean of the National University of Singapore's Yong Loo Lin School of Medicine, said that other studies have shown that mental health disorders are a major burden among children and adolescents in Singapore.""Approximately one in 10 pregnant women exhibits clinical symptoms of depression. One in 25 women has depressive symptoms after delivery that required intervention,"" said another action plan work group member, Associate Professor Chan Yoke Hwee, who is chairman of the division of medicine at KK Women's and Children's Hospital.""This problem is not uncommon, and can be detected through systematic screening and assessment. However, the challenges lie in raising awareness in the society about this issue and encouraging women to undergo assessment and intervention if required.""Prof Chong said: ""Pregnancy is like national service, so employers have to be fair to them. Maybe maternity leave needs to be enhanced or lengthened.""In coming up with various initiatives, the task force will also help to boost flagging fertility rates and reduce the mental health burden in mothers and children, he said.Furthermore, Singapore has one of the highest rates of gestational diabetes in the world. These mothers have a two in five chance of going on to have diabetes or pre-diabetes within the next six years and their children will have a higher risk of obesity, diabetes and neuro-behavioural issues, said Prof Chong.""Women are starting their families later and having (fewer) children. We are not replacing ourselves. Beyond this scary demographic reality, older mothers will have more health issues during pregnancy,"" said Prof Chong.""The Government recognises that a lot of health and well-being issues stem from early life... There's a need to protect and optimise our human capital.""",True
63,https://www.straitstimes.com/singapore/courts-crime/woman-suing-pub-over-fall-accused-of-faking-mental-illness,Woman suing PUB over fall accused of faking mental illness,"Nov 24, 2020","The lawyer defending national water agency PUB against a lawsuit from a woman who fell into an open manhole five years ago accused her of faking her mental illness yesterday in an ongoing trial.Mr K. Anparasan made the contention after noting that while Madam Chan Hui Peng, 47, was warded at the Institute of Mental Health (IMH) in July, she had the presence of mind to ask for her mobile phone to liaise with her lawyers about the case.He also said she was able to make arrangements for the annual returns of the family company to be filed with the Accounting and Corporate Regulatory Authority (Acra).Madam Chan, a chartered accountant, fell into a 1.8m-deep manhole on Dec 1, 2015, while she was walking on a footpath in Simon Road near Kovan.She is seeking about $5 million in damages, alleging that the accident caused her to suffer post-traumatic stress disorder and schizophrenia, in addition to a fractured ankle.Between June 29 and July 25 this year, she was forcibly warded at the IMH after she threw a bamboo pole out of the window following an argument with her husband, who she said was possessed.Mr Anparasan, who acts for PUB's insurers, referred to clinical notes to point out that she was lucid enough to ask for her phone on July 16.But Madam Chan told the court: ""I've been inside for three weeks without contacting a soul outside, my lawyers are looking desperately for me.""She said she was allowed to use her phone only under staff supervision, to retrieve contact details.Madam Chan said her husband had used her phone to send text messages to a company director regarding the Acra filing. She also pointed out that the clinical notes showed that when she was warded, she did not think she had schizophrenia. ""I thought I was well but the doctors thought I was not and they did not want to let me go home,"" she said.Mr Anparasan also referred to notes from Sengkang General Hospital when he told the court that Madam Chan had impersonated her mother in a phone conversation with hospital officials last year.The officials had called her home number to talk to her mother, but the call was redirected to Madam Chan's mobile phone. Madam Chan told the officials she was against sending ""her daughter"" to IMH and preferred her to see her own private psychiatrist.Confronted about this yesterday, Madam Chan said she could not remember. ""When I'm in psychosis, I do not know what is real and not real.""Mr Anparasan said it was a ""convenient excuse"".The trial continues.",True
64,https://www.straitstimes.com/singapore/bear-in-mind-stresses-of-working-from-home-say-mps,"Bear in mind stresses of working from home, say MPs","Jun 04, 2020","With the continued need for social distancing in Singapore, many employees have had to adapt to working from home, which comes with its own set of challenges, said several MPs yesterday.The need to focus on helping workers adopt new ways of working and being productive while working from home were highlighted by at least three MPs: Ms Jessica Tan (East Coast GRC), Mr Desmond Choo (Tampines GRC) and Mr Melvin Yong (Tanjong Pagar GRC).They also pinpointed, during the parliamentary debate on the Fortitude Budget, the importance of boosting resources for workers' mental health during these troubling times.Ms Tan, referring to an April 29 article in The Straits Times, noted that a Singapore survey found that many face a series of challenges that affect their productivity and mental health.Almost half of the more than 2,700 people polled said their productivity declined while working from home.The reasons range from the practical, such as the inability to access resources that were readily available in the office and the presence of family members, to having to work longer hours.As for young parents, Mr Yong said the challenge is balancing their work with helping their children with home-based learning and taking care of elderly parents.On top of that are the stress and great uncertainty workers face amid the bleak economic outlook.Underlining the importance of having a mentally healthy workforce, he said: ""Compliance to safety may be compromised if workers are not able to focus at work.""He also noted that Singapore's total expenditure on mental health makes up less than 5 per cent of the Health Ministry's annual operating expenditure.Also, the country has an average of only 4.4 psychiatrists for every 100,000 people, far lower than the 15 per 100,000 ratio in most of the developed countries in the Organisation for Economic Cooperation and Development, or OECD.""I therefore urge the Government to invest more resources on mental healthcare as insufficient support could lead to dire consequences, especially in this prolonged period of uncertainty, anxiety and fear,"" he added.Mr Choo pinpointed that vulnerable households, like single-parent families, may require more help and support.The MPs also pointed to the lessons learnt through telecommuting, particularly about gender norms and caregiving duties.The circuit breaker has forced ""many of our families to experience first-hand, and more than ever before, the maniacal task of balancing work, household and childcare duties"", said Mr Choo.He also said many companies such as Facebook and Twitter and large banks are making telecommuting permanent for some to help build resilience in their workforce.It, perhaps, helps them reap savings from reducing city office rentals and lost productivity from commuting, he added.The same right to flexible work arrangement should be considered in Singapore, he added.",True
65,https://www.straitstimes.com/politics/parliament-employees-need-support-to-cope-with-challenges-of-working-from-home-say-mps,"Parliament: Employees need support to cope with challenges of working from home, say MPs","Jun 04, 2020","SINGAPORE - With the continued need for social distancing in Singapore, many employees have had to adapt to working from home, which comes with its own set of challenges, said several MPs on Thursday (June 4).The need to focus on helping workers adopt new ways of working and being productive while working from home were highlight by at least three MPs: Ms Jessica Tan (East Coast GRC), Mr Desmond Choo (Tampines GRC) and Mr Melvin Yong (Tanjong Pagar GRC).They also pointed in Parliament, during the debate on the Fortitude Budget, the importance of boosting resources for workers' mental health during these troubling times.Ms Tan, referring to an April 29 article in The Straits Times, noted that the Singapore survey found that many face a series of challenges that affect their productivity and mental health. Almost half of the more than 2,700 people polled said their productivity declined while working from home.The reasons range from the practical, such as the inability to access resources that were readily available in the office and the presence of family members, to having to work longer hours.For young parents, Mr Yong said the challenge is balancing their work with helping their children with home-based learning and taking care of elderly parents.On top of that is the stress and great uncertainty they face amid the bleak economic outlook.Underlining the importance of having a mentally healthy workforce, he said: ""Compliance to safety may be compromised if workers are not able to focus at work.""He also noted that Singapore's total expenditure on mental health makes up less than 5 per cent of the Health Ministry's annual operating expenditure.Also, the country has an average of only 4.4 psychiatrists for every 100,000 people, far lower than the 15 per 100,000 ratio in most of the developed countries in the Organisation for Economic Co-operation and Development."" I therefore urge the Government to invest more resources on mental healthcare as insufficient support could lead to dire consequences, especially in this prolonged period of uncertainty, anxiety and fear,"" Mr Yong said.Mr Choo pointed out that vulnerable households, like single-parent families, may require more help and support.The MPs also pointed to the lessons learnt from telecommuting, particularly about gender norms and caregiving duties.The circuit breaker has forced ""many of our families to experience first-hand, and more than ever before, the maniacal task of balancing work, household and childcare duties"", said Mr Choo.The challenge is not new to many women, he added, noting that flexible work arrangement has been framed as support for caregivers, especially women on maternity leave or with young children.""We have framed it that women need more support. Covid-19 has torn up such a frame. It is still true that they need more support. But that support must be a family-based one with men strongly leaning in and making that change,"" he said.""The post-circuit breaker and Covid-19 workplace will not and must not be the same,"" he added.He also said that many companies such as Facebook, Twitter and large banks are preparing to build resilience in their workforce by having some telecommute permanently.Perhaps, it also help them reap savings from reducing city office rentals and lost productivity from commuting, Mr Choo added.The same right to flexible work arrangement should be considered in Singapore, he added.These potential upsides were echoed by Mr Christopher de Souza (Holland-Bukit Timah GRC) as well.The greater support for working from home may mean greater opportunities for mothers seeking to re-enter the workforce, he said. ""The strong uptake of digitalisation and support for telecommuting will provide opportunities job-seekers in previous generations would find it hard to imagine.""",True
