seasonal adjustment and actual figures	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Enumerated actual figures  in percent of the labour force	Rødovre	5.1	5.1	5.0	4.5	4.6	4.5	4.1	4.4	4.5	4.5	4.4	4.5	4.7	4.7	4.6	4.3	4.4	4.5	4.1	4.3	4.4	4.3	4.5	4.4	4.7	4.6
Enumerated actual figures  in percent of the labour force	Vallensbæk	3.5	3.4	3.6	3.4	3.5	3.2	2.8	3.3	3.3	3.3	3.4	3.3	3.5	3.4	3.4	2.9	3.2	3.2	2.8	3.1	3.2	3.1	3.3	3.2	3.4	3.6
Enumerated actual figures  in percent of the labour force	Province Nordsjælland	3.5	3.4	3.4	3.1	3.1	3.0	2.7	2.8	2.9	2.9	2.9	2.9	3.0	3.0	2.9	2.7	2.8	2.7	2.5	2.7	2.7	2.7	2.7	2.8	3.0	3.0
Enumerated actual figures  in percent of the labour force	Allerød	2.4	2.4	2.3	2.1	2.2	2.0	1.9	1.9	1.9	2.0	2.1	2.1	2.0	2.1	2.2	1.9	2.0	2.0	1.9	2.0	2.0	2.2	2.2	2.3	2.5	2.4
Enumerated actual figures  in percent of the labour force	Egedal	3.0	2.9	2.9	2.6	2.7	2.6	2.4	2.4	2.6	2.7	2.7	2.8	2.8	2.8	2.8	2.5	2.6	2.6	2.5	2.5	2.5	2.6	2.6	2.7	2.9	2.9
Enumerated actual figures  in percent of the labour force	Fredensborg	3.5	3.4	3.3	3.0	3.0	3.0	2.7	2.9	3.1	3.1	3.1	3.2	3.2	3.2	3.1	2.7	2.8	2.7	2.6	2.9	2.8	2.8	2.5	2.8	3.1	3.0
Enumerated actual figures  in percent of the labour force	Frederikssund	3.7	3.8	3.7	3.3	3.4	3.2	2.9	3.0	3.1	3.2	3.1	3.0	3.0	3.0	2.9	2.6	2.7	2.7	2.5	2.6	2.6	2.7	2.8	3.0	3.1	3.1
Enumerated actual figures  in percent of the labour force	Furesø	2.9	2.9	3.0	2.8	2.7	2.6	2.3	2.5	2.5	2.5	2.6	2.6	2.7	2.6	2.6	2.5	2.6	2.5	2.2	2.4	2.4	2.5	2.5	2.5	2.8	2.9
Enumerated actual figures  in percent of the labour force	Gribskov	3.5	3.5	3.3	3.0	2.8	2.6	2.3	2.4	2.4	2.5	2.6	2.6	2.9	2.9	2.8	2.5	2.5	2.5	2.3	2.4	2.5	2.5	2.7	2.9	2.9	2.9
Enumerated actual figures  in percent of the labour force	Halsnæs	4.4	4.4	4.4	3.8	3.8	3.7	3.3	3.4	3.4	3.5	3.5	3.5	3.7	3.6	3.5	3.2	3.1	3.0	2.8	2.9	3.0	3.0	3.0	3.2	3.6	3.5
Enumerated actual figures  in percent of the labour force	Helsingør	4.7	4.6	4.4	4.1	4.1	3.9	3.5	3.7	3.8	3.7	3.7	3.9	4.0	4.0	3.8	3.7	3.8	3.7	3.4	3.5	3.6	3.6	3.6	3.8	4.0	4.0
Enumerated actual figures  in percent of the labour force	Hillerød	3.4	3.3	3.3	3.1	3.0	2.9	2.6	2.7	2.8	2.8	2.7	2.7	2.9	2.9	2.7	2.5	2.6	2.6	2.4	2.5	2.4	2.4	2.3	2.5	2.6	2.6
Enumerated actual figures  in percent of the labour force	Hørsholm	2.9	3.0	2.9	2.8	3.0	2.9	2.9	3.0	2.9	2.7	2.8	2.9	3.0	2.8	2.6	2.4	2.5	2.5	2.3	2.5	2.4	2.4	2.4	2.4	2.6	2.7
Enumerated actual figures  in percent of the labour force	Rudersdal	3.1	3.0	2.8	2.7	2.8	2.7	2.4	2.7	2.7	2.7	2.6	2.7	2.6	2.6	2.6	2.5	2.6	2.5	2.4	2.6	2.6	2.6	2.6	2.6	2.7	2.6
Enumerated actual figures  in percent of the labour force	Province Bornholm	5.8	5.6	5.2	4.2	3.6	3.0	2.8	2.9	3.7	4.5	5.3	5.7	5.9	5.5	4.9	3.6	2.9	2.6	2.5	2.6	3.0	3.8	4.6	5.0	5.4	5.1
Enumerated actual figures  in percent of the labour force	Bornholm	5.8	5.6	5.2	4.2	3.6	3.0	2.8	2.9	3.7	4.5	5.3	5.7	5.9	5.5	4.9	3.6	2.9	2.6	2.5	2.6	3.0	3.8	4.6	5.0	5.4	5.1
Enumerated actual figures  in percent of the labour force	Region Sjælland	4.5	4.4	4.4	3.9	3.9	3.7	3.4	3.5	3.5	3.6	3.7	3.8	4.0	4.0	3.8	3.5	3.4	3.4	3.2	3.3	3.3	3.4	3.5	3.6	3.8	3.9
Enumerated actual figures  in percent of the labour force	Province Østsjælland	3.4	3.3	3.3	3.0	3.1	3.0	2.7	2.9	2.9	2.9	3.0	3.0	3.1	3.0	3.0	2.8	2.8	2.8	2.7	2.8	2.8	2.9	3.0	3.0	3.1	3.1
Enumerated actual figures  in percent of the labour force	Greve	3.3	3.1	3.1	2.9	2.8	2.6	2.5	2.6	2.6	2.8	2.9	2.9	2.8	2.9	3.0	2.8	2.9	3.0	2.6	2.7	2.8	2.9	3.0	3.0	3.1	3.0
Enumerated actual figures  in percent of the labour force	Køge	3.9	3.8	3.7	3.4	3.4	3.3	3.0	3.2	3.2	3.3	3.3	3.4	3.6	3.5	3.4	3.1	3.1	3.1	2.9	3.0	3.1	3.2	3.2	3.3	3.5	3.5
Enumerated actual figures  in percent of the labour force	Lejre	3.0	2.9	2.8	2.6	2.6	2.5	2.4	2.7	2.6	2.5	2.7	2.7	2.6	2.5	2.5	2.3	2.4	2.5	2.4	2.6	2.6	2.6	2.6	2.7	2.8	2.8
Enumerated actual figures  in percent of the labour force	Roskilde	3.5	3.5	3.4	3.2	3.2	3.2	3.0	3.1	3.1	3.1	3.1	3.1	3.2	3.2	3.1	3.0	2.9	2.9	2.8	3.0	2.9	2.9	2.9	2.9	3.1	3.2
Enumerated actual figures  in percent of the labour force	Solrød	2.7	2.7	2.7	2.4	2.5	2.3	2.1	2.2	2.1	2.3	2.3	2.2	2.3	2.3	2.3	2.2	2.1	2.0	2.0	2.2	2.3	2.4	2.6	2.7	2.9	2.8
Enumerated actual figures  in percent of the labour force	Province Vest- og Sydsjælland	4.9	4.9	4.9	4.3	4.2	4.0	3.6	3.7	3.7	3.9	4.0	4.1	4.4	4.4	4.2	3.8	3.7	3.6	3.4	3.5	3.5	3.6	3.7	3.9	4.2	4.2
Enumerated actual figures  in percent of the labour force	Faxe	4.4	4.4	4.3	3.9	4.0	3.9	3.6	3.7	3.7	3.8	3.8	3.9	4.1	4.1	3.8	3.5	3.4	3.2	3.0	3.3	3.3	3.5	3.4	3.5	3.9	3.9
Enumerated actual figures  in percent of the labour force	Guldborgsund	5.4	5.3	5.4	4.8	4.7	4.3	4.0	4.0	4.0	4.2	4.5	4.7	5.0	5.0	4.8	4.3	4.2	4.1	3.8	3.9	4.0	4.1	4.1	4.4	4.9	5.0
Enumerated actual figures  in percent of the labour force	Holbæk	4.2	4.1	3.9	3.4	3.4	3.3	2.9	3.0	2.9	3.1	3.2	3.3	3.4	3.5	3.3	3.0	3.0	3.0	2.7	2.8	2.8	2.9	2.9	3.0	3.2	3.2
Enumerated actual figures  in percent of the labour force	Kalundborg	5.0	4.9	4.9	4.1	4.0	3.6	3.3	3.4	3.6	3.7	3.9	4.0	4.2	4.1	3.8	3.4	3.4	3.3	3.0	3.2	3.3	3.4	3.5	3.7	4.0	4.1
Enumerated actual figures  in percent of the labour force	Lolland	6.5	6.6	6.6	5.8	5.5	5.0	4.5	4.5	4.5	4.6	5.1	5.2	5.5	5.7	5.4	4.8	4.6	4.4	4.1	4.1	4.3	4.5	4.7	5.1	5.5	5.3
Enumerated actual figures  in percent of the labour force	Næstved	5.2	5.2	5.0	4.5	4.3	4.1	3.8	3.8	3.8	4.0	3.9	4.1	4.4	4.3	4.1	3.6	3.6	3.6	3.4	3.5	3.5	3.6	3.7	3.9	4.2	4.3
Enumerated actual figures  in percent of the labour force	Odsherred	5.4	5.5	5.6	4.9	4.8	4.4	3.8	4.0	4.2	4.3	4.5	4.6	4.8	4.8	4.6	4.1	4.0	4.0	3.7	3.7	3.6	3.6	3.9	4.0	4.3	4.3
Enumerated actual figures  in percent of the labour force	Ringsted	4.0	4.0	4.0	3.5	3.5	3.4	3.3	3.3	3.3	3.4	3.5	3.6	3.7	3.8	3.6	3.1	3.2	3.2	2.9	3.1	3.1	3.1	3.1	3.3	3.4	3.5
Enumerated actual figures  in percent of the labour force	Slagelse	5.0	5.1	4.9	4.5	4.3	4.1	3.7	3.8	3.9	4.0	4.2	4.4	4.6	4.6	4.4	4.1	4.0	4.0	3.8	3.8	3.8	4.0	4.1	4.3	4.5	4.6
Enumerated actual figures  in percent of the labour force	Sorø	4.5	4.4	4.3	3.8	3.9	3.7	3.1	3.3	3.3	3.3	3.5	3.6	4.0	3.9	4.0	3.6	3.6	3.5	3.0	3.1	3.2	3.2	3.4	3.6	3.8	3.9
Enumerated actual figures  in percent of the labour force	Stevns	4.2	4.4	4.5	3.9	3.7	3.5	3.4	3.4	3.5	3.6	3.7	3.5	3.8	3.9	3.9	3.5	3.5	3.3	3.2	3.1	3.2	3.2	3.1	3.4	3.5	3.6
Enumerated actual figures  in percent of the labour force	Vordingborg	5.4	5.6	5.6	4.8	4.8	4.6	4.2	4.3	4.3	4.4	4.6	4.9	5.4	5.4	5.1	4.6	4.4	4.4	4.0	4.1	4.0	4.2	4.3	4.5	4.7	4.7
Enumerated actual figures  in percent of the labour force	Region Syddanmark	4.4	4.4	4.2	3.7	3.7	3.5	3.4	3.6	3.5	3.6	3.6	3.8	4.0	4.0	3.8	3.4	3.4	3.4	3.3	3.5	3.4	3.5	3.7	3.8	4.1	4.1
Enumerated actual figures  in percent of the labour force	Province Fyn	5.1	5.0	4.8	4.3	4.2	4.1	4.1	4.2	4.0	4.1	4.1	4.3	4.5	4.5	4.3	3.9	3.8	3.9	3.9	4.1	4.0	4.1	4.2	4.3	4.6	4.7
Enumerated actual figures  in percent of the labour force	Assens	4.6	4.6	4.5	3.8	3.5	3.4	3.1	3.3	3.3	3.5	3.7	3.8	4.0	4.0	3.9	3.3	3.3	3.2	3.2	3.4	3.5	3.5	3.6	4.0	4.2	4.1
Enumerated actual figures  in percent of the labour force	Faaborg-Midtfyn	4.8	4.7	4.6	3.8	3.7	3.5	3.3	3.6	3.5	3.7	3.8	4.0	4.3	4.3	4.0	3.5	3.4	3.2	3.0	3.3	3.3	3.4	3.7	4.0	4.3	4.4
Enumerated actual figures  in percent of the labour force	Kerteminde	5.2	4.9	4.7	4.2	4.1	4.0	3.6	4.0	3.7	3.8	4.0	4.3	4.3	4.4	4.2	3.8	3.6	3.5	3.0	3.5	3.4	3.5	3.9	4.2	4.4	4.4
Enumerated actual figures  in percent of the labour force	Langeland	6.7	6.2	5.8	4.9	4.4	4.0	3.8	4.2	4.6	4.7	5.0	5.2	5.5	5.3	4.8	4.0	3.6	3.6	3.4	3.7	3.8	4.3	4.8	5.4	5.8	5.6
Enumerated actual figures  in percent of the labour force	Middelfart	3.4	3.3	3.4	2.9	3.0	2.8	2.4	2.7	2.7	2.9	3.0	3.0	3.2	3.3	3.1	2.7	2.7	2.7	2.5	2.7	2.7	2.7	2.9	2.9	3.1	3.1
Enumerated actual figures  in percent of the labour force	Nordfyns	5.2	5.0	4.7	4.1	4.1	3.9	3.8	3.9	4.1	4.1	4.2	4.4	4.7	4.6	4.4	3.7	3.7	3.8	3.7	3.8	3.9	4.1	4.1	4.4	5.0	4.8
Enumerated actual figures  in percent of the labour force	Nyborg	4.7	4.4	4.2	3.8	3.7	3.6	3.5	3.5	3.3	3.7	3.7	3.9	4.3	4.2	3.9	3.5	3.5	3.4	3.1	3.4	3.6	3.8	3.9	4.2	4.6	4.5
Enumerated actual figures  in percent of the labour force	Odense	5.5	5.5	5.2	4.8	4.7	4.8	5.0	5.0	4.6	4.6	4.6	4.6	4.9	5.0	4.7	4.4	4.4	4.7	4.9	5.0	4.7	4.7	4.7	4.6	5.0	5.2
Enumerated actual figures  in percent of the labour force	Svendborg	5.2	5.1	4.9	4.3	4.4	4.2	4.0	4.0	4.0	4.0	4.0	4.3	4.5	4.4	4.2	3.9	3.9	3.9	3.7	3.9	3.8	3.9	4.1	4.6	4.9	4.6
Enumerated actual figures  in percent of the labour force	Ærø	4.7	4.8	4.5	4.2	3.7	3.1	2.6	2.6	3.1	3.7	4.3	4.9	5.2	4.6	4.3	3.7	3.4	3.6	2.9	3.3	3.3	3.8	4.7	4.5	4.7	4.7
Enumerated actual figures  in percent of the labour force	Province Sydjylland	4.0	3.9	3.7	3.3	3.3	3.1	3.0	3.1	3.1	3.2	3.3	3.4	3.7	3.6	3.4	3.0	3.1	3.0	2.9	3.1	3.1	3.2	3.3	3.5	3.8	3.8
Enumerated actual figures  in percent of the labour force	Billund	3.3	3.3	3.1	2.7	2.7	2.6	2.2	2.2	2.2	2.4	2.5	2.6	2.9	2.9	2.7	2.2	2.2	2.1	1.9	2.0	2.2	2.4	2.8	3.0	3.2	3.2
Enumerated actual figures  in percent of the labour force	Esbjerg	4.4	4.4	4.2	3.7	3.7	3.5	3.4	3.4	3.4	3.4	3.5	3.6	3.9	3.9	3.6	3.2	3.1	3.1	3.1	3.1	3.1	3.2	3.3	3.5	3.8	3.9
Enumerated actual figures  in percent of the labour force	Fanø	6.0	6.1	5.7	5.0	4.9	4.0	3.7	3.7	3.4	3.7	4.5	5.1	5.2	5.1	4.1	3.7	4.0	3.6	3.7	4.0	3.9	3.9	4.5	4.8	5.2	5.0
Enumerated actual figures  in percent of the labour force	Fredericia	4.8	4.7	4.6	4.3	4.3	4.0	3.6	3.9	3.9	4.0	4.1	4.3	4.4	4.4	4.4	4.1	4.1	4.1	3.9	4.0	4.0	4.2	4.2	4.3	4.5	4.6
Enumerated actual figures  in percent of the labour force	Haderslev	4.2	4.1	4.0	3.5	3.5	3.3	3.1	3.2	3.3	3.3	3.4	3.5	3.9	3.8	3.7	3.2	3.3	3.2	3.1	3.2	3.2	3.4	3.5	3.8	4.0	4.0
Enumerated actual figures  in percent of the labour force	Kolding	3.7	3.7	3.6	3.3	3.2	3.1	3.1	3.3	3.2	3.3	3.3	3.4	3.6	3.7	3.6	3.3	3.3	3.2	3.2	3.4	3.3	3.3	3.4	3.6	3.8	3.8
Enumerated actual figures  in percent of the labour force	Sønderborg	4.1	3.9	3.7	3.4	3.3	3.2	3.1	3.4	3.4	3.6	3.6	3.7	3.9	3.8	3.6	3.3	3.3	3.4	3.2	3.3	3.5	3.5	3.7	3.8	4.0	4.0
Enumerated actual figures  in percent of the labour force	Tønder	4.3	4.1	3.9	3.2	3.0	2.8	2.6	2.9	2.8	3.0	3.3	3.8	4.0	3.8	3.5	2.9	3.1	2.8	2.6	2.9	3.0	3.1	3.5	3.9	4.2	4.1
Enumerated actual figures  in percent of the labour force	Varde	3.5	3.5	3.2	2.7	2.6	2.4	2.2	2.4	2.4	2.6	2.7	2.9	3.3	3.2	2.7	2.3	2.1	2.1	2.1	2.2	2.3	2.4	2.6	2.8	3.2	3.1
Enumerated actual figures  in percent of the labour force	Vejen	3.3	3.2	3.0	2.7	2.7	2.4	2.2	2.4	2.5	2.6	2.8	2.9	3.0	2.9	2.7	2.4	2.5	2.5	2.3	2.5	2.6	2.6	2.7	2.9	3.1	3.0
Enumerated actual figures  in percent of the labour force	Vejle	3.7	3.6	3.4	3.0	3.1	3.0	2.8	3.0	3.0	3.1	3.1	3.2	3.4	3.3	3.2	2.8	2.9	2.9	2.7	2.9	2.9	3.1	3.2	3.3	3.6	3.5
Enumerated actual figures  in percent of the labour force	Aabenraa	4.4	4.3	4.0	3.6	3.6	3.4	3.1	3.2	3.2	3.3	3.4	3.5	3.7	3.7	3.6	3.1	3.1	3.2	2.9	3.2	3.3	3.4	3.6	3.6	3.8	3.7
Enumerated actual figures  in percent of the labour force	Region Midtjylland	3.9	3.9	3.8	3.4	3.3	3.3	3.3	3.5	3.4	3.4	3.4	3.5	3.8	3.8	3.6	3.2	3.3	3.3	3.4	3.5	3.4	3.4	3.4	3.5	3.8	3.8
Enumerated actual figures  in percent of the labour force	Province Østjylland	4.1	4.1	3.9	3.6	3.5	3.6	3.6	3.8	3.6	3.6	3.6	3.7	3.9	4.0	3.8	3.4	3.5	3.6	3.7	3.8	3.6	3.7	3.7	3.7	4.0	4.1
Enumerated actual figures  in percent of the labour force	Favrskov	2.9	2.8	2.8	2.4	2.4	2.2	2.2	2.3	2.4	2.4	2.5	2.6	2.7	2.8	2.6	2.2	2.3	2.3	2.1	2.3	2.2	2.3	2.4	2.5	2.8	2.8
Enumerated actual figures  in percent of the labour force	Hedensted	2.7	2.7	2.7	2.3	2.2	2.2	2.0	2.2	2.2	2.4	2.6	2.7	2.8	2.8	2.6	2.3	2.3	2.3	2.1	2.2	2.2	2.4	2.6	2.7	2.9	2.9
Enumerated actual figures  in percent of the labour force	Horsens	3.8	3.7	3.7	3.4	3.3	3.2	3.0	3.2	3.1	3.3	3.3	3.3	3.5	3.6	3.5	3.2	3.2	3.2	3.0	3.3	3.4	3.5	3.7	3.7	4.0	4.0
Enumerated actual figures  in percent of the labour force	Norddjurs	5.2	5.1	5.1	4.4	4.5	4.1	4.0	4.1	4.2	4.4	4.5	4.8	5.1	5.1	4.7	4.3	4.2	4.1	3.9	4.1	3.9	3.9	3.9	4.1	4.3	4.2
Enumerated actual figures  in percent of the labour force	Odder	3.7	3.7	3.6	3.1	3.2	3.1	2.9	3.2	3.2	2.9	2.9	3.0	3.2	3.2	3.1	2.7	2.7	2.6	2.4	2.7	2.6	2.7	2.8	3.0	3.3	3.2
Enumerated actual figures  in percent of the labour force	Randers	4.6	4.5	4.4	3.9	3.8	3.8	3.6	3.8	3.7	3.8	3.8	3.9	4.2	4.2	4.0	3.6	3.6	3.6	3.6	3.7	3.6	3.7	3.8	3.9	4.2	4.1
Enumerated actual figures  in percent of the labour force	Samsø	6.7	7.7	7.5	6.3	4.6	3.2	2.8	3.0	4.0	4.7	5.6	6.5	6.9	7.1	6.0	4.6	4.2	2.9	2.6	2.6	3.3	4.6	5.4	5.5	5.3	6.3
Enumerated actual figures  in percent of the labour force	Silkeborg	3.7	3.6	3.5	3.0	3.0	3.0	3.0	3.2	3.0	3.0	3.1	3.3	3.5	3.4	3.2	2.9	2.9	2.9	2.9	3.1	3.0	3.1	3.2	3.3	3.4	3.4
Enumerated actual figures  in percent of the labour force	Skanderborg	2.5	2.5	2.3	2.1	2.2	2.1	2.1	2.3	2.3	2.3	2.3	2.4	2.5	2.4	2.3	2.1	2.2	2.2	2.1	2.3	2.3	2.3	2.3	2.6	2.6	2.6
Enumerated actual figures  in percent of the labour force	Syddjurs	3.8	3.7	3.7	3.3	3.3	3.2	3.1	3.2	3.1	3.0	3.3	3.5	3.6	3.6	3.4	3.0	3.1	2.9	2.8	3.2	3.3	3.2	3.1	3.3	3.5	3.5
Enumerated actual figures  in percent of the labour force	Aarhus	4.6	4.7	4.5	4.2	4.1	4.3	4.8	4.8	4.4	4.4	4.3	4.3	4.6	4.7	4.5	4.1	4.2	4.5	5.0	5.0	4.5	4.5	4.4	4.4	4.7	4.9
Enumerated actual figures  in percent of the labour force	Province Vestjylland	3.7	3.6	3.5	3.0	2.9	2.9	2.7	2.9	2.9	2.9	3.0	3.1	3.3	3.4	3.2	2.8	2.8	2.7	2.6	2.8	2.8	2.8	3.0	3.1	3.4	3.3
Enumerated actual figures  in percent of the labour force	Herning	4.1	4.0	3.8	3.5	3.4	3.4	3.2	3.4	3.4	3.3	3.3	3.5	3.7	3.7	3.4	3.1	3.1	3.1	3.0	3.1	3.1	3.2	3.2	3.3	3.7	3.6
Enumerated actual figures  in percent of the labour force	Holstebro	3.4	3.3	3.1	2.5	2.4	2.3	2.2	2.4	2.5	2.5	2.5	2.6	2.9	3.0	2.9	2.5	2.4	2.4	2.2	2.4	2.4	2.5	2.7	2.9	3.1	3.1
Enumerated actual figures  in percent of the labour force	Ikast-Brande	4.3	4.4	4.3	3.9	3.6	3.3	2.9	3.2	3.1	3.1	3.3	3.4	3.8	3.7	3.5	3.2	3.1	2.9	2.7	3.0	3.0	3.1	3.3	3.4	3.7	3.7
Enumerated actual figures	Region Hovedstaden	40340.3	40006.1	38961.5	36147.1	36437.2	35890.9	34252.9	35893.5	35521.2	36010.9	35713.6	35923.6	37835.9	37779.6	36965.9	33943.2	34637.9	35359.9	34333.9	35922.2	35060.2	35165.8	35325.9	35627.2	37906.5	37977.6
Enumerated actual figures	Province Byen København	20259.0	20154.8	19471.7	18159.9	18357.9	18569.8	18544.6	19192.5	18446.2	18673.6	18247.1	18299.9	19439.9	19455.6	19085.0	17656.4	18045.0	18796.1	19243.7	19852.4	18815.5	18749.9	18641.8	18550.4	19831.5	19940.9
Enumerated actual figures	Copenhagen	16877.9	16853.9	16208.1	15118.5	15261.0	15482.8	15516.5	16092.0	15385.9	15616.2	15255.3	15271.9	16270.2	16349.5	16044.7	14875.3	15189.8	15831.8	16230.0	16781.0	15898.8	15831.1	15775.2	15651.4	16764.6	16872.8
Enumerated actual figures	Frederiksberg	2369.6	2334.0	2320.0	2188.9	2199.0	2206.4	2174.6	2257.4	2189.6	2190.6	2128.6	2144.6	2245.4	2216.0	2139.5	1964.3	2002.7	2117.2	2216.7	2262.9	2123.3	2111.6	2042.6	2054.6	2166.4	2196.7
Enumerated actual figures	Dragør	198.7	184.2	187.1	177.7	184.4	170.9	158.8	167.6	174.8	163.8	169.6	175.4	184.4	174.4	179.2	162.8	186.9	179.9	166.1	174.1	166.9	170.2	172.1	178.1	172.3	172.3
Enumerated actual figures	Tårnby	812.9	782.7	756.5	674.9	713.5	709.7	694.6	675.5	695.9	703.0	693.7	707.9	739.9	715.7	721.6	653.9	665.5	667.2	631.0	634.4	626.5	637.0	651.9	666.4	728.2	699.1
Enumerated actual figures	Province Københavns omegn	11531.3	11413.8	11279.7	10558.9	10704.4	10332.1	9375.8	10055.7	10190.3	10263.2	10239.1	10231.8	10718.7	10766.5	10574.4	9726.6	9993.9	10073.0	9109.0	9723.4	9819.4	9812.5	9945.0	9976.7	10512.2	10542.9
Enumerated actual figures	Albertslund	757.8	765.3	766.0	715.9	726.6	676.9	591.3	632.1	671.0	685.5	679.1	697.3	735.1	727.4	681.4	646.1	664.5	680.4	567.9	617.5	648.7	646.0	643.5	629.4	660.9	670.6
Enumerated actual figures	Ballerup	892.0	886.5	864.2	793.7	821.5	799.7	698.7	743.7	770.2	786.7	783.4	769.7	815.8	825.4	815.9	757.6	775.6	791.3	692.1	761.3	782.2	761.1	784.0	780.7	838.1	836.4
Enumerated actual figures	Brøndby	1008.3	972.5	986.8	967.2	987.8	949.7	863.3	927.2	933.0	957.2	943.7	943.6	991.8	1001.2	1007.4	917.7	929.0	932.2	825.6	909.0	916.1	920.2	940.3	971.4	1016.8	1034.8
Enumerated actual figures	Gentofte	1157.1	1157.0	1139.1	1057.3	1068.6	1068.0	989.6	1051.8	1046.7	1044.0	1071.5	1055.8	1118.8	1114.0	1104.5	1006.2	1041.7	1064.4	1005.5	1052.8	1024.1	1033.9	1054.3	1035.7	1072.4	1054.2
Enumerated actual figures	Gladsaxe	1390.3	1383.8	1364.3	1297.1	1296.6	1251.5	1159.9	1195.2	1248.0	1219.1	1222.6	1194.6	1243.2	1265.2	1249.2	1126.6	1161.5	1150.3	1053.8	1099.2	1107.2	1101.9	1093.2	1121.9	1176.9	1161.1
Enumerated actual figures	Glostrup	537.1	532.1	530.6	485.9	504.0	483.3	486.1	485.8	469.8	461.0	472.3	468.6	482.6	480.4	470.6	424.9	452.9	449.7	416.7	431.0	446.5	455.2	448.4	442.8	443.8	463.4
Enumerated actual figures	Herlev	561.9	532.1	511.6	487.2	475.5	456.9	393.7	445.6	446.4	442.8	458.3	468.4	475.1	472.3	462.3	421.7	439.1	422.6	364.5	381.1	380.9	373.8	384.6	388.4	421.1	434.3
Enumerated actual figures	Hvidovre	1025.0	1025.1	1006.0	919.3	953.6	932.6	866.5	908.8	888.7	909.0	880.1	908.4	948.5	948.3	912.9	871.3	904.7	927.8	890.6	915.7	915.1	901.9	905.1	922.3	995.1	1001.5
Enumerated actual figures	Høje-Taastrup	1287.2	1267.4	1256.2	1187.1	1192.5	1142.8	1000.5	1108.6	1113.5	1124.5	1114.7	1126.4	1176.0	1200.0	1179.3	1107.0	1121.6	1124.1	968.2	1057.1	1090.6	1116.7	1145.3	1154.9	1212.2	1215.4
Enumerated actual figures	Ishøj	798.9	772.7	778.0	742.5	739.3	716.7	608.9	691.6	725.7	718.4	700.9	696.8	710.2	713.4	701.6	643.5	645.3	649.1	544.7	621.0	632.7	632.3	636.3	648.8	678.4	669.4
Enumerated actual figures	Lyngby-Taarbæk	813.0	821.9	791.4	726.0	731.3	692.5	665.0	707.3	715.1	745.5	749.9	728.2	794.5	793.9	781.2	707.1	708.1	704.0	713.9	758.3	732.5	746.0	740.1	741.0	781.2	775.2
Enumerated actual figures	Rødovre	1008.8	1011.6	987.8	899.5	914.5	892.8	817.9	881.3	887.0	899.7	877.8	897.7	933.5	939.2	921.2	853.1	885.9	906.7	830.6	859.7	879.6	863.3	895.8	871.6	932.1	925.8
Enumerated actual figures	Vallensbæk	293.8	285.8	297.8	280.2	292.6	268.8	234.6	276.8	275.3	270.0	284.9	276.3	293.6	286.0	287.0	243.8	264.0	270.4	234.9	259.8	263.1	260.3	274.2	268.1	283.2	300.8
Enumerated actual figures	Province Nordsjælland	7590.2	7518.0	7345.4	6736.2	6784.5	6485.5	5865.9	6167.1	6280.2	6326.5	6355.0	6445.4	6683.5	6632.0	6482.3	5965.3	6107.3	6053.3	5570.5	5916.3	5925.1	5973.7	5966.5	6265.9	6662.8	6647.7
Enumerated actual figures	Allerød	306.0	307.4	293.5	259.7	272.2	255.8	241.7	244.7	241.2	247.9	261.8	262.8	255.6	272.0	276.9	243.1	256.8	250.3	237.3	251.2	260.0	279.2	275.8	289.3	313.7	309.0
Enumerated actual figures	Egedal	661.9	650.4	637.6	581.4	596.2	578.0	526.6	534.2	568.5	589.8	604.6	612.9	625.3	630.1	623.7	564.4	581.9	584.8	548.0	562.9	563.3	575.4	571.3	599.8	640.8	638.6
Enumerated actual figures	Fredensborg	658.2	644.3	614.0	558.5	567.1	556.6	514.8	553.7	573.6	577.8	574.0	602.9	610.0	601.5	589.3	504.8	523.5	519.9	488.5	557.4	526.8	523.3	482.3	527.8	582.5	563.9
Enumerated actual figures	Frederikssund	793.8	824.4	803.1	718.4	741.2	690.6	623.1	657.9	665.8	684.9	668.4	658.8	653.3	643.4	640.6	574.9	582.5	597.5	543.1	576.6	572.6	595.9	611.0	644.5	679.4	671.9
Enumerated actual figures	Furesø	566.2	551.3	570.4	531.0	522.5	502.0	444.8	477.4	483.3	490.5	492.0	493.9	522.2	512.4	515.3	495.4	502.8	481.9	427.1	461.7	472.8	476.7	482.4	491.5	545.8	560.1
Enumerated actual figures	Gribskov	663.4	654.4	633.6	560.9	533.9	494.2	438.0	448.0	459.7	469.5	484.6	485.5	549.4	551.1	539.3	488.7	479.2	479.1	431.7	466.4	474.2	477.0	517.0	549.1	561.3	556.9
Enumerated actual figures	Halsnæs	631.5	631.6	628.0	548.1	547.0	528.6	467.7	485.1	486.1	498.8	498.0	505.8	540.6	525.8	510.1	468.2	452.5	436.9	406.8	422.9	427.8	438.2	440.9	466.8	515.2	514.0
