url,title,article
"https://timesofindia.indiatimes.com/business/india-business/healthy-elderly-can-fly-aarogya-app-not-must-for-air-travel-puri/articleshow/75907783.cms
",Healthy elderly can fly; Aarogya Setu app not must for air travel: Hardeep Singh Puri,"NEW DELHI: The Centre iterated on Friday that domestic flights to all places would resume from Monday, despite resistance from Tamil Nadu and Maharashtra, and termed as “impractical” calls for quarantining domestic flyers after they disembark. Aviation minister Hardeep Singh Puri clarified the healthy elderly wouldn’t be stopped from flying. The use of Aarogya Setu App, he said, was preferable, and not mandatory, for air travel. Airlines started opening bookings from Thursday night after DGCA approved a schedule of 8,216 weekly domestic flights from Monday, a third of the original summer schedule of 24,643. While all airlines are taking bookings for travel from May 25, GoAir is doing so from its originally announced date of June 1. Till 5 pm on Friday, over 1 lakh tickets are learnt to have been sold, with almost 60,000 of them by market leader IndiGo alone. “Domestic passengers are pre-cleared. Some of the anxiety which is being shown would have been there at any time. Now we have been under lockdown for 57 days and are opening after three days. Between March 25 and June 1, what’s going to change? We are going ahead with this. And if some states feel anxiety (about allowing domestic flights) and quarantine people for some days, that is not practical. We would face the same issue even if we were to start on June 1,” Puri said. The places opposing domestic air travel from Monday are “accepting trains and the number of people coming by air is very small. I personally don’t see any problem (with everyone coming on board for domestic flights from Monday),” he added. “There’s tremendous pent-up demand, as is visible from the number of bookings made in a few hours. We are not sending passengers from abroad. Even those coming from abroad are doing so after taking all precautions, and then states have all quarantine facilities for them. Here we are bringing in (domestic) passengers who are making declarations when they do a web check-in. They have to tick boxes about things like not coming from a containment zone or not having tested Covid-positive in the last two months. Only if they fulfil these conditions are they given boarding cards,” Puri said. About restricting the very elderly from flying, the minister said: “The important thing is that this is an advisory applicable not just to the elderly but also to pregnant women and people with health issues. Initially only those who need to travel will travel. If you are aged and healthy and need to travel, you can travel. Similarly, the use of the Aarogya Setu App is also preferable, not mandatory, for travel. A healthy elderly person will not be stopped from travelling."" "
"https://timesofindia.indiatimes.com/city/hyderabad/telangana-andhra-pradesh-travel-agents-welcome-resumption-of-domestic-flights/articleshow/75890526.cms
","Telangana, Andhra Pradesh travel agents welcome resumption of domestic flights","HYDERABAD: Welcoming the Centre's move to resume domestic flight operations, the Andhra Pradesh & Telangana Chapter of Travel Agents Association of India on Friday said it would take at least three months for the business to pick up. The Association Chairman Nagesh Pampati said the government needs to take measures to build up the confidence of people who want to travel and also educate all stakeholders about the dos and don'ts. ""This is a timely decision by the government. Because let's accept the fact that the virus is going to be there for a long time. The Travel and tourism industry will take some time to pick up momentum, though the government is taking several steps to build up the confidence of the industry,"" Nagesh told . On Thursday, the civil aviation ministry announced allowing about a third of domestic flight operations under strict norms from coming Monday after a two-month hiatus, mandating all the airlines to adhere to the upper and lower limits of fares prescribed by the government. ""It would take at least three months for the travel and tour industry to pick the momentum. That too it depends on various measures that the government is going to take,"" Nagesh said. According to him, about 40,000 people dependent on the tour and travel industry in both Andhra Pradesh and Telangana are hit by the lockdown, which forced the industry to come to a standstill. Nagesh said hundreds of travel agents cancelled tickets due to the lockdown and refunded the amount to the passengers, though many agents are yet to receive full credit from the airlines. Vijay Reddy, an infrastructure developer and frequent traveller, said it is necessary to open air travel as further delay would hurt the aviation industry as well as other businesses. You cannot keep on traveling long journeys by bus or train. We should take precautions and at the same time try to bring normalcy,"" Reddy said. Balaji Travels, a local ticketing agent, said though the bookings are open, PNR (Passenger Name Record) numbers are not being issued by airlines. "
"https://timesofindia.indiatimes.com/business/india-business/air-tickets-for-domestic-travel-from-may-25-open-for-sale/articleshow/75884362.cms
",Air tickets for domestic travel from May 25 open for sale,"MUMBAI: Bookings for domestic flights which will be restarted from May 25 have begun with the cheapest Mumbai-Delhi one-way fares going at Rs 6,000 on Friday morning. After the minister for civil aviation tweeted on Wednesday that the government will lift the two-month-long ban on domestic flights to allow airlines to operate a curtailed schedule from May 25 onwards, hundreds of passengers stranded across the country have been trying to book flights. However till last night, on all the travel portals it was not possible to get tickets for flights scheduled between May 25 and June 1. Almost all the flights available were those from June 1 onwards. However last night, airlines reopened sale of flights on their system. ""IndiGo opened up the sale around 9.30 pm on Thursday. Air India is expected to do it by 12.30 pm today,"" said a travel agent requesting anonymity. Since the fares are capped there are no exorbitantly priced fares online. The fare on the flights between Mumbai and Delhi, for instance, has been capped between Rs 3,500 to Rs 10,000. The fares will remain for the next three months, till August midnight, said the civil aviation minister in a press conference held on Thursday.  Of this fare, airlines will have to sell at least 40 % seats at a fare not less than the midpoint o the band, said civil aviation secretary Pradeep Singh Kharola, during the press conference. For the Mumbai-Delhi route that is Rs 6,700. These fares do not include fees like passenger development fee, GST etc. In Video:IndiGo, Vistara issue statement ahead of their domestic operations"
"https://timesofindia.indiatimes.com/business/india-business/passengers-with-symptoms-can-change-date-of-travel-sans-penalty-moca-guideline-to-airlines/articleshow/75863808.cms
",Passengers with symptoms can change date of travel sans penalty: MoCA guideline to airlines,"MUMBAI: Passengers with high temperatures will not be allowed to enter the airport terminal, but they will be allowed to change their date of travel and the airline cannot levy a penalty for date change, according to the guidelines for airlines issued by the ministry of civil aviation on Thursday. Another rule on board the domestic flights which will recommence on May 25 is that passengers will not be allowed to consume any eatables during the flight, except for health reasons. Airlines won’t serve meals, but passengers won’t be allowed to get their own eatables and consume it onboard as well. ""Boarding will commence an hour before departure and the gate will be closed twenty minutes prior to departure. Airlines will supply protection kit to each passenger consisting of a mask, face shield and sanitiser near the boarding gate,"" said the guidelines. ""They should wear mask and sanitise their hands before proceeding to the boarding gate for scanning of boarding pass,"" said the guidelines. Staggered sequential boarding in batches of ten will be done and if possible self-scanning of paper/e-boarding pass will be done. ""The airlines shall inform the passenger that only one check-in baggage is allowed apart from the hand baggage. The hand baggage shall be governed by the normal norms of the airlines. The check-in baggage should not exceed 20 kg, beyond which the airlines can charge,"" it said. Aircraft lavatories to be sanitised after every one hour of flight. ""The body temperature of each passenger to be taken. Symptomatic passengers should not be allowed to enter the airport. Passengers denied travel due high temperature to be permitted to change their date of travel without penalty. Airlines to keep all such records,"" it added. For passengers with special needs like wheel chair, unaccompanied minor etc, the handling staff should be in full protection gear with pre-sanitized wheelchairs. ""At the baggage drop counter arrangement shall be made such that the passenger displays the PNR and his/her identification to the staff. The passenger shall also show/indicate the PNR number written/printed on his/her baggage to the staff. Upon confirmation, the staff shall print the baggage tag, attach it on the bag and accept the bag. Instead of issuing a printed receipt to the passenger, an electronic receipt in the form fan SMS shall be sent to the passenger,"" said the guidelines. Frontline staff will have to wear protective gear. The baggage drop procedure should be completed at least 60 minutes before departure. Any payment made on account of tickets / excess baggage etc will be accepted through digital mode only. Airlines will release passengers for security after check-in/baggage drop off in restricted numbers to ensure social distancing at the security gates. ""The body temperature of each passenger to be taken at the boarding. Symptomatic passengers should not be permitted to board the aircraft,"" the guidelines added. Check-in of the boarding pass would be done by the passenger by self-scanning of e-boarding pass. Passengers would be required to show their ID card to the airline staff at the boarding gate. On board the aircraft, passenger will be advised to minimize use of lavatory and to avoid any non-essential movement in the aisles. ""Ensure that there is no queuing at the lavatory and only one companion for children and the elderly to be allowed. There shall be no meal services in the aircraft. Water bottle to be made available in the galley area or on the seats. Passengers would not be permitted to consume any eatables inside the aircraft during the flight, except on health grounds,"" said the guidelines. "
"https://timesofindia.indiatimes.com/business/india-business/passengers-who-submit-false-info-about-health-status-to-face-penal-action-moca-guidelines/articleshow/75863645.cms
",Passengers who submit false info about health status to face penal action: MoCA guidelines,"MUMBAI: Passengers living in containment areas, those who don’t have a smart phone to download the Aarogya Setu app, those who have tested positive for COVID-19 and those who cannot web check-in in advance cannot board the domestic flights which are scheduled to restart on May 25, according to the general instructions issued by the ministry of civil aviation on Thursday. If passengers, who are not permitted to fly undertake a flight by giving false information, they will be liable to face penal action. Domestic flights will restart after a ban of two months in a changed environment where biosecurity measures to keep the viral transmission low would be high priority. Only one cabin baggage and one check-in bag will be allowed per passenger. Only one third of the airlines’ summer flight schedule will be permitted on the day of commencement, May 25 and thereafter flights will be added in a calibrated manner. ""Vulnerable persons such as very elderly, pregnant women, passengers with health issues are advised to avoid air travel,"" said the note prepared by the ministry. ""No physical check-in will be done at airport counters as only those passengers with confirmed web check-in shall be allowed to enter the airport,"" it added. With regards to air fares, airlines have to adhere to the lower and upper limits of fares prescribed by the ministry during the COVID-19 pandemic. Airlines also have to obtain a self-declaration/Aarogya Setu App status from its passenger, declaring that they are free of Covid-19 symptoms. Passengers with 'red' status in Aarogya Setu App would not be permitted to travel. Passengers will be required to wear protective fear, face mask throughout their journey, right from the time they exit their authorised vehicle on reaching airport upto the time they enter their authorised vehicle after landing at the destination. There will be no inflight dining on board these flights. The cabin crew are required to be in full protective suit. Only one check-in bag will be allowed. Th use of baggage trolleys has to be minimised. Passengers should report at least two hours before departure time. Airlines shall furnish the passengers manifest in the prescribed format tot he state/union territory government as per their requirement. ""Passenger shall print the baggage tag and affix it on the bag at a prominent place. In case he/she is not able to print the baggage take the PNR number and the name of the passenger as mentioned in the ticket should be badly written on a piece of thick paper and affixed to the bag or tag it with the half go a strong string,"" said the ministry guidelines. Passengers should also familiarise themselves about the norms of social distancing, minimum touch, baggage limitations and register on Aarogya Setu app, use authorised taxis, expect slower processes ad hence avoid last minute rush to airport, it said. ""Passenger should not travel if he/she is staying in a containment zone. Also, they should not travel if they have tested positive for Covid-19. If a passenger who is not permitted to fly, undertakes an air journey, he/she shall be liable for penal action,"" said the minsitry. The passenger shall give a declaration to stating he/she has cleared all the said eligibility criteria. Airline will issue boarding only after the declaration has been given by passenger. On reaching the airport, the passenger should get down from their vehicle with the face mask on and with requirement documents. On arrival at the terminal gate, they will undergo thermal screening. ""A temperate check will be done and the status of Aarogya Setu app should be displayed to the airport staff. In case of non-availability of Aaorgya Setu app, the passenger should be facilitated to go to a counter provide by the airport where the app can be downloaded, children below the age of 14 are exempt,"" it said. "
"https://timesofindia.indiatimes.com/business/india-business/pregnant-should-not-fly-baggage-tags-to-be-replaced-by-sms-govt-norms-for-flight-resumption/articleshow/75862860.cms
","Pregnant should not fly, baggage tags to be replaced by SMS: Govt norms for flight resumption","NEW DELHI: The aviation ministry on Thursday released detailed standard operating norms covering all aspects of air travel right from arriving at origin airport to alighting at the destinations. According to the norms, airlines will have to adhere to lower and upper fare limits prescribed by the aviation ministry during coronavirus pandemic and “vulnerable persons, such as very elderly, pregnant ladies and passengers with health issues are advised to avoid air travel.” Everyone will need to do web check-in and print a boarding card before reaching airport at least two hours before flight time. People with red light on their Aarogya Setu App will not be allowed to travel. Domestic flights will begin on Monday with one-third of originally approved summer schedule. Passengers will be allowed only one hand and one check-in bag each. However, instead of printed baggage tag for check-in luggage, an electronic confirmation will be sent in form of SMS. Passengers will also need to complete check-in procedure and baggage drop at least 60 minutes before departure time. Flyers will not be allowed to consume any eatables inside aircraft during flight (except on health grounds) and water bottle will be made available in the galley or on seats. “Passenger shall not travel if he/she is staying in a containment zone. Also, they should not travel if they have tested positive for COVID-l9. Passengers are expected to certify status of their health through the Aarogya Setu app or a self-declaration form. If a passenger who is not permitted to fly, undertakes an air journey he/she shall be liable for penal action,” it says. Passengers will need to give an undertaking about their health with their contact information to airlines before being allowed to board aircraft. Yellow coloured bins will be placed to dispose used masks, gloves and tissues across airports. Here are the salient features at each point, with social distancing to be maintained everywhere, according to the SOP issued by ministry joint secretary Usha Padhee: * Arriving at airport: Face masks to be worn on reaching the terminal and then to be worn through rest of the journey. Thermal screening will be done at the forecourt and passengers will need to show status of their Aarogya Setu App. Children below 14 will not need this app. Only those with flights in next four hours will be allowed to enter terminals. Mats or carpets soaked in bleach (sodium hypochlorite solution) will be placed at entrance for disinfecting shoes. The use of trolleys will be discouraged in departure and arrival. Those genuinely equating trolleys will be given the same on request only. All trolleys will be frequently disinfected. “At the baggage drop counter the passenger shall display the PNR and his/her identification to staff. Upon confirmation, staff shall print the baggage tag and attach it on the bag. Instead of issuing a printed receipt to passenger, an electronic receipt in form of SMS will be sent to passenger,” the SOP says. * Security check: “Security staff will practice ‘minimum touch’ concept to reduce physical contact with passengers.” * Security hold area: “Chairs marked not for use will not be occupied” for social distancing. * Boarding: This will commence 60 minutes before departure and close 20 minutes before flight time. Passengers will collect a safety kit comprising of three-layered surgical masks, face shield and sanitiser from airline near boarding gate. They will need to wear these and sanitise hands before proceeding for aircraft. Thermal scanning will be done before allowing passengers with masks to board. Boarding to be done in batches of 10. Airlines will follow protocol for boarding to minimise passengers crossing each other. * Onboard aircraft: Cabin Crew will wear personal protection equipment, which includes full body gown, shoe cover, mask and gloves. All passengers will need to wear masks. Passengers have been advised to minimise use of lavs and they will not be allowed to eat anything onboard. Water bottles will be kept in alley or on seats to minimise interaction with crew. Onboard sale of any item not allowed. * Alighting from aircraft: This will happen sequentially. Baggage will be placed on arrival carousel in a staggered manner to avoid overcrowding. "
"https://timesofindia.indiatimes.com/city/kolkata/after-lockdown-kol-to-take-off-with-40-flights/articleshow/75856553.cms
","After lockdown, Kolkata to take off with 40 flights","KOLKATA: Authorities at Kolkata airport have their work cut out. In the next four days, the terminal battered by cyclone Amphan has to be repaired and made fit to resume operations as domestic flights that had been grounded for two months take off again on Monday. Around 30-40 flights are expected to take off from Kolkata. The announcement that flight operations would resume came on a day the airport was being hammered by the cyclone. Domestic passenger flights will resume on Monday in a calibrated manner, said civil aviation minister Hardeep Singh Puri. He hinted that the social distancing by keeping the middle passenger seat vacant was unlikely to be part of the SOP for airlines. While the SOP for both airlines and airport operators will be announced on Thursday, sources told TOI a 14-year-old security measure that prohibited passengers from carrying liquids beyond 100ml in the passenger cabin would be junked to enable flyers to carry sanitizer bottles to protect themselves from the novel coronavirus. “Passengers will be allowed to carry up to 350ml of sanitizer with 70% alcohol content. The security may use a chemical analysis machine that will detect traces of explosives to ensure safety,” the source said. However, passengers may not be initially allowed a cabin bag, the only exception being handbags for women and laptop carriers. The ban on carrying liquid was enforced in 2006 in airports worldwide after the liquid bomb plot to blow up transatlantic jets from Heathrow to North America was uncovered in the UK. While the airport had more than 200 domestic flights in operation when flights were grounded across India on March 24, services from the city are expected to resume with only a fifth or even fewer flights initially. Latest CommentWhen are the authorities going to inform the general public regarding the arrival of flights from other cities, they are only informing about the take off.Michael ManiSee All CommentsAdd commentThe airport operator said all passengers would have to arrive at least two hours before the flight, wear masks and install the Aarogya Setu app on their cellphone. “Flyers will have to show their ID as well as their status on the Aarogya Setu app. They will then undergo a temperature scan,” an airport official said, adding that CISF officers would check the credentials through glass shield. Even entry into the washrooms will be regulated to ensure there is no queue inside. "
"https://timesofindia.indiatimes.com/business/india-business/domestic-international-flight-ban-extended-to-restart-from-april-14-15-midnight-dgca/articleshow/74847420.cms
","Domestic, international flight ban extended; to restart from April 14-15 midnight: DGCA","NEW DELHI: Schedule domestic passenger flights, like international ones, will restart on the midnight of April 14-15. The Directorate General of Civil Aviation (DGCA) Friday said its earlier order for suspension of schedule passenger, charter and private aircraft flight “is hereby extended till 2359 hours (India time) on April 14, 2020. All domestic operators engaged in scheduled, non-scheduled and private aircraft operations in lndia shall ensure strict compliance of the order.” DGCA had this Monday ordered suspension of domestic flights up to the month-end. Later a 21-day lockdown was ordered across India to contain the spread of coronavirus which will end on April 14. Accordingly the previously-announced suspension periods for domestic and international schedule passenger flights, charter flights and private aircraft movement is now till April 14-15 midnight. Only all-cargo, medical evacuation and special DGCA-approved flights, apart from off-shore helicopter operations, will be allowed in the civilian space till then. Coronavirus lockdown: Latest updatesTo be sure, authorities are hoping the spread of coronavirus gets under control during the 21-day lockdown. “We hope all flights, and normal life, can resume and that the 21-day lockdown is able to contain the spread of the virus. We are constantly reviewing the situation and taking all required steps in real time,” said an official, when asked if the flight suspension could be extended beyond April 15. Air India tweeted Friday: “In view of the 21 day nationwide lockdown, operation of all Air India schedule international and domestic flights stand cancelled till 2359 (hours) IST of April 14, 2020. Please stand by for updates More on Covid-19Coronavirus pandemic: Complete Coverage21-day lockdown: What will stay open and what won'tHow to quarantine yourself at homeTrust the newspaper for your daily verified newsThis winter schedule, in force till last Sunday of March, was to see 3,330 domestic and 580 international flights daily. Of these, Indian and foreign carriers were to operate 3,577 (domestic and international) and 333 (only international) flights, respectively. Now all the 650 plus aircraft of Indian carriers are parked at airports across the country, except for the handful operating special DGCA-approved flights. All airports will remain operational during the schedule passenger flight suspension period also to enable medical charters, evacuation flight and in case any aircraft overflying the country needs to land here in an emergency situation. "
"https://timesofindia.indiatimes.com/city/delhi/in-laws-cant-evict-woman-till-they-give-an-alternative-court/articleshow/73002335.cms
",In-laws can’t evict woman till they give an alternative: Court,"NEW DELHI: A woman fighting a case under the Domestic Violence (DV) Act cannot be evicted from a shared household by her husband and her in-laws, even if they own the property, till the time they provide her with alternative accommodation, the Delhi high court has said in a significant ruling. A bench of Justice Rekha Palli on December 18 allowed the appeals filed by six women challenging their eviction orders by the trial court, when they had a “residence order” in their favour under the DV Act. Setting aside their eviction decrees, the high court said that the trial courts must decide the matters afresh while ensuring the women’s right to shelter under the DV Act. It added that a civil court cannot render a woman without a roof as long as she continues to be in a matrimonial relationship. Daughter-in-law vs Sr citizens: HC strikes balanceMerely because the rights accrued to an aggrieved person under the DV Act are in the nature of special protection, and not proprietary, the trial court was not justified in passing a decree which, in effect, whittles away that protection,” Justice Palli noted. The HC interpreted sections of the Act to stress that this law ensures that “irrespective of the ownership of the premises, the aggrieved person would retain the right to reside therein as long as she is able to prove that she endured domestic violence while being in a domestic relationship with the owner of such premises”. Trying to strike a balance between the rights of senior citizens and their daughters-in-law, the court also empathised with the plight of in-laws “keeping in view their old age coupled with the medical problems faced by them”. Citing provisions of the Senior Citizens Act, it said the law was enacted to ensure that parents and senior citizens are not made to suffer by their children or forced to reside with estranged daughters-in-law in a property that stands exclusively in their names. At the same time, it pointed out that in incidents of domestic violence arising out of matrimonial disharmony, the right of residence under the DV Act “is a special step towards ensuring that a helpless wife and her children are not abandoned without any shelter, by categorically protecting their right to reside in the shared household, irrespective of whether the aggrieved wife or her spouse bears any title or interest in the said household”. The HC said the trial court must rely on the DV Act to ensure that irrespective of who owns the matrimonial home, a daughterin-law “would still retain the right to reside therein as long as she was able to prove that she had endured domestic violence while being in a relationship with the owner of such premises”. "
"https://timesofindia.indiatimes.com/city/delhi/delhi-violence-supreme-court-refers-to-high-court-plea-seeking-lodging-of-firs-against-politicians-for-hate-speech/articleshow/74474122.cms
",Delhi violence: Supreme Court refers to high court plea seeking lodging of FIRs against politicians for hate speech,"NEW DELHI: The Supreme Court on Wednesday asked the Delhi high court to hear on March 6 petitions filed by 10 people affected by the recent violence in the national capital. The affected people have sought registration of FIRs against politicians for alleged hate speeches. The apex court asked the chief justice of the high court to deal with the matter along with other connected intervention and impleadment pleas as expeditiously as possible. It also asked the high court to advance the date of other connected matters from April. A bench comprising chief justice S A Bobde and justices B R Gavai and Surya Kant said, ""The high court may explore the possibility of peaceful resolutions of the disputes."" However, the apex court kept to itself the allegations of hate speech against activist Harsh Mander. It asked solicitor general Tushar Mehta to file a sworn affidavit on behalf of the Centre about the allegations against Mander. Mehta said he would file the affidavit in the post-lunch session with the apex court registry and serve the copy to the lawyer of Mander. Mander's lawyer, Karuna Nundy, denied that the activist made any such hate speeches as alleged by the Centre. At the outset, when the matter came up for hearing, the bench asked senior advocate Colin Gonsalves whether Mander had made any statements against the government and Parliament. At this point, Mehta said the activist did make serious and objectionable statements and referred a few of them. Advocate Nundy said she was representing Mander and Gonsalves also said he had earlier appeared for the activist but at present, he was appearing for the riot-affected people. During the hearing, the bench said along with the affidavit, the Centre will provide the transcripts of the alleged hate speech. Before commencing the hearing, the bench made it clear that it was not going to hear Mander's petition till it sorted out the allegations against him. After that, the bench went ahead with the hearing on the petition filed by 10 riot-affected people who have sought registration of FIR against BJP politicians Kapil Mishra, Parvesh Mishra, Abhay Verma and Anurag Thakur. "
"https://timesofindia.indiatimes.com/city/delhi/aap-demands-sit-probe-in-delhi-riots/articleshow/74435068.cms
",AAP demands SIT probe into Delhi riots,"NEW DELHI: Aam Aadmi Party Rajya Sabha member Sanjay Singh on Monday demanded investgation into the Delhi riots which claimed more than 40 lives and injured over 200 people. He also demanded narco test of the BJP leaders who gave hate speeches. ""Police are complicit in the crime as is evident from the videos that have surfaced. Who will investigate them? FIRs must be lodged against Delhi Police officials. I demand a high level inquiry by Special Investigating Team (SIT) monitored by sitting High Court or Supreme Court judge,"" said Singh. Singh accused the BJP leaders in Delhi of involvement in violence. He demanded Narco test of some BJP leaders who he said delivered hate speeches that led to the violence. ""The violence in Delhi was the result of well planned conspiracy of the BJP. The BJP leaders involved in this should undergo Narco test,"" Singh added. Singh was speaking to reporters in Delhi ahead of the beginning of second leg of Parliament. Earlier, Congress gave notice to the speaker Om Birla to discuss Delhi riots in the Lok Sabha. The government said it is ready to discuss all issues as per rules. "
"https://timesofindia.indiatimes.com/city/delhi/residents-stick-together-in-island-of-peace/articleshow/74431742.cms
",Delhi riots: Residents stick together in island of peace,"NEW DELHI: Having borne the brunt of the riots, Phase-VII of Shiv Vihar has turned into a virtual ghost town. But Gali No. 14, in the middle of the colony, stands out as an exception. Some are calling it an island of peace, as stories emerge of how Hindus and Muslims risked their lives to save each other when the violence was at its peak. Most houses are largely untouched in this lane, thanks to this show of strength. Shiva Kumar (62), who guards the wooden log at the entry gate, said people from both communities joined hands to keep the rioters away. Different groups, with their own sets of slogans, descended on the colony on Monday night, Kumar recalled. “We saved our lives in this storm by begging, pleading and touching feet of these people,” he said. Residents said they prevented attacks by hiding the identities of the people from the different set of rioters. They said there were a few local participants too in the violence, but the mobs mostly comprised outsiders. Bhanvar Singh, a vegetable-seller, said Hindus and Muslims have lived together for over 30 years in the colony. “Not a single lock has been broken in our lane. We live in brotherhood. No one can hurt you if you stick together,” he said. While the rest of the colony is in ruins, Singh’s comments ring true when you look at Gali No. 14. Mohammad Aamir, another resident, said: “People helped each other out and that’s why our houses survived. People came in two trucks from the Loni side (to attack),” he said. Lal Devi added: “We lied and protected our identities. We are staying on to save our houses as well as that of our neighbours,” she said. Many people, however, have fled. “I don’t know where she (her neighbour) is now. When she was here, we used to laugh and cry together. But now there is only silence. I miss her,” Devi said. "
"https://timesofindia.indiatimes.com/city/patna/families-still-hesitant-to-engage-domestic-workers/articleshow/75745041.cms
",Bihar: Families still hesitant to engage domestic workers,"PATNA: Domestic helps play an important role in many households in urban areas. But some of the residents in the city have prohibited their domestic helpers as they do not want to take any risk of getting infected by the coronavirus, though their workload has increased substantially. Most of such residents approached for comments said they are staying indoors and the need for a domestic help has increased more than ever. For 61-year-old Asha Devi, life without domestic help has become very difficult. “I had two helpers, one for cleaning and the other one for cooking food. Being a diabetic and arthritis patient, it’s impossible for me to move around and look after the household chores,” the Saguna Mor resident said. She added: “It’s true that people like me having underlying diseases are more vulnerable to getting infected by the virus. But there are other important things to be taken care of.” Kadamkuan resident Neha Shree, who recently started calling her maid, said: “Working from home with a three-year-old kid is next to impossible. My husband and me work from 10am to 8pm. At times it gets very difficult to do everything, from cooking and cleaning to looking after my son,” said Neha Shree of Kadamkuan. At residential colonies and housing societies, more than 50% of house helpers have resumed work. Abhay Nandan, secretary of Pataliputra Vikas Manch, said most residents have started calling their maids after the third phase of lockdown extension. “At least 50-60% houses have engaged their maids and servants again. We are also not stopping them as all sectors have got partial relief from the lockdown,” he said. He said most of the domestic helps had become jobless. “Residents helped them initially, but with the lockdown extensions, most of them stopped helping. At least two-three maids have asked me for work in the last few days as they find it difficult to meet their basic necessities,” Nandan said. Some others said people should not invite the virus to their homes. Usha Jha, president of Bihar Mahila Udyog Sangh, said: “This is a very critical situation for everyone. The government has also asked us to stay in a lockdown and maintain social distancing. Hence, I have stopped calling my house helper. Calling maids and servants at a time like this will not just risk my life but theirs too.” "
"https://timesofindia.indiatimes.com/india/a-womans-capability-to-earn-not-grounds-to-deny-her-maintenance-delhi-hc/articleshow/69697488.cms
",A woman’s capability to earn not grounds to deny her maintenance: Delhi HC,"NEW DELHI: Broadening the welfare scope of the Domestic Violence Act, the Delhi high court has said the mere fact that a woman is capable of earning cannot be used as grounds to deny her maintenance. The HC held that in a case where a wife’s working status is disputed, the court cannot assume that because she is educated, or was employed prior to her marriage, she would again be gainfully employed. Justice Sanjeev Sachdeva noted that granting maintenance under the protective umbrella of the DV Act is not dependent upon the expression “unable to maintain herself”, as is found in CrPC Section 125 which also deals with maintenance. The HC specified that whether the wife was actually earning or was qualified and capable of earning were two different things, and set aside the order of a lower court withdrawing maintenance being paid to a woman by her estranged husband. The woman had challenged the court order denying her maintenance of Rs 16,500 per month on the grounds that she was duly qualified, educated and gainfully employed. According to the petition, the couple got married on February 14, 2015. Later, the wife alleged that she was harassed and subjected to cruelty by her in-laws who were dissatisfied with the dowry. The HC directed the husband to pay his wife Rs 16,500 per month as maintenance from the date of filing the maintenance application on May 3, 2017. The court also granted the husband four weeks to clear the entire maintenance arrears. It noted that under Section 20 of the DV Act, the magistrate has the power to direct the husband to pay monetary relief to meet the expenses incurred and losses suffered by the aggrieved person, and any child of the aggrieved person, as a result of domestic violence. It also observed that under Section 20(2) of the act, monetary relief granted has to be adequate, fair and reasonable, and consistent with the standard of living to which the aggrieved person was accustomed. "
"https://timesofindia.indiatimes.com/citizen-reporter/stories/mahasaysnotodomesticflights/articleshow/75960234.cms
",Maha says no to domestic flights,"When something that your elected government does borders on idiocy everyone has a right to call them out on it. There is no logical reason for Thackeray's ruling coalition to disallow domestic flights considering all the evidence and the fact that the lockdown did not yield the results that were promised. The centre knows that and have switched gears to let people know that they have to responsible for themselves and others they come into contact with, if any semblance of normalcy is to be restored. They have at least given the populace the benefit of the doubt while Maha continues to try to be a Nanny state. The facts are simple 1. There is no cure yet 2. There is no vaccine yet 3. The virus is here to stay for awhile 4. Locking Down a State or entire cities is not sustainable long term. 5. People are getting more and more frustrated every day. Mr. Thackeray - there is no mrit sanjivani for Covid 19 yet. The State must be allowed to waken from it's forced slumber. "
"https://timesofindia.indiatimes.com/city/delhi/delhi-no-exam-in-violence-affected-areas-till-saturday/articleshow/74361237.cms
",Delhi: No exam in violence-affected areas till Saturday,"NEW DELHI: The Central Board of Secondary Education exams for classes X and XII for Friday and Saturday have been cancelled in northeast and the affected parts of east Delhi. The new dates will be notified soon. From March 2, the exams will be held in all centres. CBSE secretary Anurag Tripathi also clarified the examinees staying in northeast Delhi would be given another chance if they couldn’t reach centres outside the troubled zone. "
