,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
459,76494,900118344,20200119,202001,2020,2020.0521,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,193, Fight with small arms and light weapons,193,19,4,-10.0,4,1,4,-4.12371134020618,4,"Patna, Bihar, India",IN,IN34,17632.0,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632.0,25.6,85.1167,-2107500,20200119184500,https://www.newindianexpress.com/nation/2020/jan/19/bihar-police-officer-shoots-wife-dead-with-ak-47-kills-self-2091685.html,bihar police officer shoots wife dead with ak 47 kills self 2091685
460,78991,900123048,20200119,202001,2020,2020.0521,CRM,GANG,,,,,,CRM,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,10,1,10,-11.9402985074627,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200119193000,https://www.indiatoday.in/crime/story/girl-gangrape-noida-yamunaexpressway-1638330-2020-01-19,girl gangrape noida yamunaexpressway 1638330 2020 01 19
461,79166,900123223,20200119,202001,2020,2020.0521,GOV,MINIST,,,,,,GOV,,,,,,,,,,,,,1,72, Provide military aid,72,7,2,8.3,3,1,3,-3.44827586206897,4,"Bhavani, Tamil Nadu, India",IN,IN25,70248.0,11.45,77.6833,-2091473,0,,,,,,,,4,"Bhavani, Tamil Nadu, India",IN,IN25,70248.0,11.45,77.6833,-2091473,20200119193000,https://www.thehindu.com/news/cities/Visakhapatnam/can-the-city-police-handle-the-executive-challenge/article30602490.ece,can the city police handle the executive challenge
462,81936,900129202,20200119,202001,2020,2020.0521,IND,BIHAR,IND,,,,,,,,,,,,,,,,,,1,90," Investigate, not specified below",90,9,2,-2.0,4,1,4,-4.7191011235955,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,0,,,,,,,,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,20200119203000,https://www.telegraphindia.com/opinion/ncrb-data-shows-crime-and-sexual-abuse-against-women-and-children-increased-in-india-in-2018/cid/1737190,ncrb data shows crime and sexual abuse against women and children increased in india in 2018
463,82646,900130545,20200119,202001,2020,2020.0521,IND,VADODARA,IND,,,,,,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,3,1,3,-10.8991825613079,4,"Vadodara, Gujarat, India",IN,IN09,70124.0,22.3,73.2,-2114049,0,,,,,,,,4,"Bharuch, Gujarat, India",IN,IN09,17638.0,21.7,72.9667,-2091410,20200119204500,https://indianexpress.com/article/india/6-yr-old-boy-sexually-abused-killed-in-bharuch-say-police-6225025/,6 yr old boy sexually abused killed in bharuch say police 6225025
464,12612,900164277,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,114, Complain officially ,114,11,3,-2.0,10,1,10,-3.91752577319587,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200120013000,https://bangaloremirror.indiatimes.com/bangalore/others/ias-officers-wife-takes-bus-abused/articleshow/73396274.cms,ias officers wife takes bus abused
465,12615,900164280,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,2,1,2,-9.03225806451613,4,"Mohali, Madhya Pradesh, India",IN,IN35,17744.0,24.1492,78.9817,10450720,0,,,,,,,,4,"Ropar, Punjab, India",IN,IN23,17832.0,30.9664,76.5331,-2109650,20200120013000,https://indianexpress.com/article/cities/chandigarh/punjab-police-dsp-booked-for-assaulting-firing-at-wife-6225239/,punjab police dsp booked for assaulting firing at wife 6225239
466,18601,900175032,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,5,1,5,-6.58227848101266,4,"Surat, Gujarat, India",IN,IN09,70127.0,20.9667,72.9,-2098110,0,,,,,,,,4,"Surat, Gujarat, India",IN,IN09,70127.0,20.9667,72.9,-2098110,20200120030000,https://timesofindia.indiatimes.com/city/surat/infant-dumped-in-dustbin-was-child-of-girl-raped-by-minor-brother/articleshow/73394050.cms,infant dumped in dustbin was child of girl raped by minor brother
467,27472,900186020,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,10,1,10,-8.0,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200120050000,https://www.thehindu.com/news/cities/bangalore/intruder-tries-to-sexually-assault-9-year-old-in-bengaluru/article30604772.ece,intruder tries to sexually assault 9 year old in bengaluru
468,32876,900193921,20200120,202001,2020,2020.0548,INDGOV,MAHARASHTRA,IND,,,,,GOV,,,,,,,,,,,,,1,50," Engage in diplomatic cooperation, not specified below",50,5,1,3.5,5,1,5,-6.197183098591549,4,"Shiv, Rajasthan, India",IN,IN24,17848.0,26.1833,71.25,-2111141,0,,,,,,,,4,"Shiv, Rajasthan, India",IN,IN24,17848.0,26.1833,71.25,-2111141,20200120061500,https://www.timesnownews.com/india/article/prithviraj-chavan-makes-explosive-claim-says-shiv-sena-sought-congress-help-even-in/542282,prithviraj chavan makes explosive claim says shiv sena sought congress help even in
469,39511,900203829,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,171," Seize or damage property, not specified below",171,17,4,-9.2,10,1,10,-5.12820512820512,5,"Karnataka, Karnataka, India",IN,IN19,17688.0,13.5,76.0,-2099860,0,,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,17688.0,13.5,76.0,-2099860,20200120073000,https://www.thenewsminute.com/article/bengaluru-man-breaks-apartment-and-tries-sexually-assault-minor-escapes-116419,bengaluru man breaks apartment and tries sexually assault minor escapes 116419
470,46897,900216829,20200120,202001,2020,2020.0548,,,,,,,,,,,JUD,JUDICIARY,,,,,,JUD,,,0,141, Demonstrate or rally,141,14,3,-6.5,5,1,5,-4.67784642541924,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120090000,https://www.pgurus.com/using-force-to-oppose-citizenship-law-oppositions-exercise-in-futility/,using force to oppose citizenship law oppositions exercise in futility
471,50223,900221074,20200120,202001,2020,2020.0548,IND,NEW DELHI,IND,,,,,,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,1,1,1,-17.7966101694915,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,0,,,,,,,,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,20200120093000,https://timesofindia.indiatimes.com/india/muzaffarpur-shelter-case-19-including-brajesh-thakur-convicted-for-sexually-assaulting-several-girls/articleshow/73426912.cms,muzaffarpur shelter case 19 including brajesh thakur convicted for sexually assaulting several girls
472,51738,900223541,20200120,202001,2020,2020.0548,IND,DELHI,IND,,,,,,,,,,,,,,,,,,0,16, Make empathetic comment,16,1,1,-2.0,5,1,5,-9.31174089068825,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120094500,https://www.firstpost.com/india/muzaffarpur-shelter-home-rape-case-delhi-court-convicts-brajesh-thakur-18-others-for-gangrape-aggravated-sexual-assault-under-pocso-act-7931831.html,muzaffarpur shelter home rape case delhi court convicts brajesh thakur 18 others for gangrape aggravated sexual assault under pocso act 7931831
473,51746,900223549,20200120,202001,2020,2020.0548,IND,DELHI,IND,,,,,,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,4,1,4,-6.63716814159292,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,20200120094500,https://www.hindustantimes.com/india-news/19-people-including-ngo-owner-brajesh-thakur-convicted-for-sexual-assault-of-girls-at-muzaffarpur-shelter-home/story-TpnnRMeXSRwb0zp4pmlfBP.html,19 people including ngo owner brajesh thakur convicted for sexual assault of girls at muzaffarpur shelter home
474,54261,900227910,20200120,202001,2020,2020.0548,CRM,CONVICTS,,,,,,CRM,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,4,1,4,-7.03125,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,0,,,,,,,,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,20200120101500,https://www.newindianexpress.com/nation/2020/jan/20/delhi-court-convicts-brajesh-thakur-in-muzaffarpur-shelter-home-sexual-assault-case-2092013.html,delhi court convicts brajesh thakur in muzaffarpur shelter home sexual assault case 2092013
475,55699,900230365,20200120,202001,2020,2020.0548,CRM,CONVICTS,,,,,,CRM,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,2,1,2,-13.461538461538401,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Bihar, Bihar, India",IN,IN34,17615.0,25.1833,85.5167,-2091797,20200120103000,https://www.business-standard.com/article/pti-stories/delhi-court-convicts-brajesh-thakur-18-others-in-muzaffarpur-shelter-home-sexual-assault-case-120012000659_1.html,delhi court convicts brajesh thakur 18 others in muzaffarpur shelter home sexual assault case 120012000659 1
476,62676,900241296,20200120,202001,2020,2020.0548,IND,DELHI,IND,,,,,,,,NGO,NON GOVERNMENTAL ORGANISATION,,,,,,NGO,,,1,112," Accuse, not specified below",112,11,3,-2.0,1,1,1,-11.167512690355403,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Muzaffarpur, Bihar, India",IN,IN34,17613.0,26.1167,85.4,-2105246,20200120113000,https://www.dnaindia.com/india/report-muzaffarpur-shelter-home-case-key-accused-brajesh-thakur-18-others-convicted-for-sexual-assault-gang-rape-2810172,report muzaffarpur shelter home case key accused brajesh thakur 18 others convicted for sexual assault gang rape 2810172
477,64962,900244387,20200120,202001,2020,2020.0548,,,,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,51, Praise or endorse,51,5,1,3.4,6,1,6,-5.7644110275689195,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200120114500,https://scroll.in/latest/950500/job-is-to-explain-caa-to-citizens-not-be-abusive-bengal-bjp-leader-ck-bose-attacks-party-again,job is to explain caa to citizens not be abusive bengal bjp leader ck bose attacks party again
478,65004,900244429,20200120,202001,2020,2020.0548,,,,,,,,,,,IND,BIHAR,IND,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,2,1,2,-6.65083135391924,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120114500,https://www.business-standard.com/article/pti-stories/chronology-of-events-in-muzaffarpur-shelter-home-sexual-assault-case-120012000688_1.html,chronology of events in muzaffarpur shelter home sexual assault case 120012000688 1
479,80378,900271173,20200120,202001,2020,2020.0548,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,42, Make a visit,42,4,1,1.9,10,1,10,-10.818713450292401,0,,,,,,,,4,"Yamuna, India (general), India",IN,IN00,70270,25.5,81.8833,-2114824,4,"Yamuna, India (general), India",IN,IN00,70270.0,25.5,81.8833,-2114824,20200120141500,https://www.timesnownews.com/mirror-now/crime/article/noida-woman-dies-in-mysterious-condition-family-alleges-death-due-to-gang-rape/542568,noida woman dies in mysterious condition family alleges death due to gang rape
480,82364,900274231,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,90," Investigate, not specified below",90,9,2,-2.0,8,1,8,-13.953488372093,4,"Bhartiya, Madhya Pradesh, India",IN,IN35,17744.0,24.1033,78.8773,10450908,0,,,,,,,,4,"Bhartiya, Madhya Pradesh, India",IN,IN35,17744.0,24.1033,78.8773,10450908,20200120143000,https://gulfnews.com/world/asia/india/india-woman-gang-raped-by-husbands-friends-1.1579523786205,india woman gang raped by husbands friends 1
481,82769,900274636,20200120,202001,2020,2020.0548,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,10,1,10,-2.8350515463917594,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200120143000,https://www.dailyherald.com/news/20200120/moms-really-scary-moment-led-south-barrington-sisters-to-launch-charity-for-brain-treatment,moms really scary moment led south barrington sisters to launch charity for brain treatment
482,85661,900280816,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,JUD,JUDGE,,,,,,JUD,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,10,1,10,-10.3092783505154,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200120150000,https://english.sakshi.com/crime/2020/01/20/5-yr-ri-for-man-who-sexually-assaulted-minor-adopted-daughter,5 yr ri for man who sexually assaulted minor adopted daughter
483,90849,900289981,20200120,202001,2020,2020.0548,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,5,1,5,-5.98006644518273,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120154500,https://www.business-standard.com/article/pti-stories/husband-wife-held-for-cheating-people-in-garb-of-domestic-helps-120012001315_1.html,husband wife held for cheating people in garb of domestic helps 120012001315 1
484,98254,900301289,20200120,202001,2020,2020.0548,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,10,1,10,-9.594095940959411,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200120164500,https://indianexpress.com/article/cities/hyderabad/hyderabad-man-gets-5-years-in-jail-for-sexually-assaulting-adopted-daughter-6226750/,hyderabad man gets 5 years in jail for sexually assaulting adopted daughter 6226750
485,117454,900330430,20200120,202001,2020,2020.0548,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,10,1,10,-6.06060606060606,4,"Chennai, Tamil Nadu, India",IN,IN25,70251.0,13.0833,80.2833,-2103041,0,,,,,,,,4,"Chennai, Tamil Nadu, India",IN,IN25,70251.0,13.0833,80.2833,-2103041,20200120193000,https://www.thehindu.com/news/national/tamil-nadu/more-suspects-under-police-radar-for-sharingchild-pornography/article30610276.ece,more suspects under police radar for sharingchild pornography
486,119316,900335892,20200120,202001,2020,2020.0548,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,182," Physically assault, not specified below",182,18,4,-9.5,10,1,10,-12.5,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200120200000,https://www.timesnownews.com/mirror-now/crime/article/kolkata-man-stabs-woman-near-dakshineswar-temple-police-suspect-extra-marital-affair/542678,kolkata man stabs woman near dakshineswar temple police suspect extra marital affair
487,126783,900344810,20200120,202001,2020,2020.0548,,,,,,,,,,,JUD,COUNSEL,,,,,,JUD,,,0,20," Appeal, not specified below",20,2,1,3.0,2,1,2,-7.372793354101759,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Patna, Bihar, India",IN,IN34,17632.0,25.6,85.1167,-2107500,20200120210000,https://www.hindustantimes.com/india-news/delhi-court-convicts-19-for-bihar-home-sexual-abuse/story-XJsmzbdgyVN5cm5yjU1UGJ.html,delhi court convicts 19 for bihar home sexual abuse
488,128966,900347786,20200120,202001,2020,2020.0548,PAK,PAKISTAN,PAK,,,,,,,,MED,NEWS AGENCY,,,,,,MED,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-2.60115606936416,4,"Thanjavur, Tamil Nadu, India",IN,IN25,17881.0,10.8,79.15,-2112964,4,"Thanjavur, Tamil Nadu, India",IN,IN25,17881,10.8,79.15,-2112964,4,"Thanjavur, Tamil Nadu, India",IN,IN25,17881.0,10.8,79.15,-2112964,20200120211500,https://www.msn.com/en-in/news/newsindia/cds-bipin-rawat-expresses-confidence-in-armed-forces-says-prepared-to-tackle-any-situation-from-pakistan/ar-BBZ9oKz,cds bipin rawat expresses confidence in armed forces says prepared to tackle any situation from pakistan
489,131047,900352065,20200120,202001,2020,2020.0548,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,112," Accuse, not specified below",112,11,3,-2.0,1,1,1,-9.09090909090909,0,,,,,,,,4,"Kalkaji, Delhi, India",IN,IN07,17633,28.55,77.2667,-2099177,4,"Kalkaji, Delhi, India",IN,IN07,17633.0,28.55,77.2667,-2099177,20200120214500,https://indianexpress.com/article/cities/delhi/delhi-two-ran-fake-domestic-help-agency-to-dupe-clients-arrested-6226887/,delhi two ran fake domestic help agency to dupe clients arrested 6226887
490,132652,900354457,20200120,202001,2020,2020.0548,CVL,COMMUNITY,,,,,,CVL,,,IND,LUCKNOW,IND,,,,,,,,1,141, Demonstrate or rally,141,14,3,-6.5,2,1,2,-4.5889101338432186,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120220000,https://www.indiatoday.in/india/story/family-community-come-together-help-lucknow-women-protest-against-caa-nrc-1638645-2020-01-21,family community come together help lucknow women protest against caa nrc 1638645 2020 01 21
491,138519,900362093,20200120,202001,2020,2020.0548,JUD,PROSECUTOR,,,,,,JUD,,,NGOUSAJEW,AMIT,USA,,,JEW,,NGO,,,0,10," Make statement, not specified below",10,1,1,0.0,4,1,4,-7.347670250896058,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200120230000,https://indianexpress.com/article/india/sexual-abuse-of-minor-girls-muzaffarpur-shelter-home-owner-18-others-found-guilty-6227015/,sexual abuse of minor girls muzaffarpur shelter home owner 18 others found guilty 6227015
492,1311,900375484,20200121,202001,2020,2020.0575,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,1014,No Description returned for CAMEO code 1014,101,10,3,-5.0,10,1,10,-7.80399274047187,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200121001500,https://timesofindia.indiatimes.com/india/bihar-shelter-owner-among-19-convicted-in-child-abuse-case/articleshow/73458915.cms,bihar shelter owner among 19 convicted in child abuse case
493,5374,900377924,20200121,202001,2020,2020.0575,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,4,1,4,-7.989690721649481,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200121003000,https://www.nairaland.com/5642404/homosexual-baboon-terrorises-villagers-south,homosexual baboon terrorises villagers south
494,26536,900405360,20200121,202001,2020,2020.0575,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,114, Complain officially ,114,11,3,-2.0,3,1,3,-10.5263157894737,4,"Amreli, Gujarat, India",IN,IN09,17647.0,21.6167,71.2333,-2088789,0,,,,,,,,4,"Amreli, Gujarat, India",IN,IN09,17647.0,21.6167,71.2333,-2088789,20200121030000,https://timesofindia.indiatimes.com/city/rajkot/stepfather-uncle-rape-two-daughters-accused-arrested/articleshow/73447759.cms,stepfather uncle rape two daughters accused arrested
495,26578,900405402,20200121,202001,2020,2020.0575,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,141, Demonstrate or rally,141,14,3,-6.5,2,1,2,-4.83271375464684,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200121030000,https://www.msn.com/en-in/news/other/family-community-come-together-to-help-lucknow-women-protest-against-caa-nrc/ar-BBZa2ts,family community come together to help lucknow women protest against caa nrc
496,34858,900418332,20200121,202001,2020,2020.0575,CRM,CULPRIT,,,,,,CRM,,,,,,,,,,,,,0,130," Threaten, not specified below",130,13,3,-4.4,4,1,4,-6.2295081967213095,4,"Faridkot, Punjab, India",IN,IN23,70234.0,30.6667,74.75,-2095580,0,,,,,,,,4,"Faridkot, Punjab, India",IN,IN23,70234.0,30.6667,74.75,-2095580,20200121044500,https://indianexpress.com/article/india/behbal-kalan-firing-key-witness-dies-family-says-he-was-being-harassed-6227302/,behbal kalan firing key witness dies family says he was being harassed 6227302
497,40740,900420978,20190121,201901,2019,2019.0575,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,10," Make statement, not specified below",10,1,1,0.0,10,1,10,0.14858841010401,4,"Bhawra, Madhya Pradesh, India",IN,IN35,17728.0,22.2833,77.8667,-2091494,0,,,,,,,,4,"Bhawra, Madhya Pradesh, India",IN,IN35,17728.0,22.2833,77.8667,-2091494,20200121051500,https://indianexpress.com/article/explained/explained-what-left-punjab-police-without-a-dgp-6227281/,explained what left punjab police without a dgp 6227281
498,43715,900429137,20200121,202001,2020,2020.0575,COP,POLICE,,,,,,COP,,,MED,MEDIA,,,,,,MED,,,0,10," Make statement, not specified below",10,1,1,0.0,10,1,10,-16.4502164502165,4,"Muzaffarnagar, Uttar Pradesh, India",IN,IN36,17929.0,29.4667,77.6833,-2105244,4,"Muzaffarnagar, Uttar Pradesh, India",IN,IN36,17929,29.4667,77.6833,-2105244,4,"Muzaffarnagar, Uttar Pradesh, India",IN,IN36,17929.0,29.4667,77.6833,-2105244,20200121061500,https://www.mid-day.com/articles/thakur-18-others-convicted-for-sexual-assault-of-girl-inmates/22465183,thakur 18 others convicted for sexual assault of girl inmates
499,43801,900429223,20200121,202001,2020,2020.0575,EDU,ECONOMIST,,,,,,EDU,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,10,1,10,-2.9972752043596698,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200121061500,https://indianexpress.com/article/india/expect-ministers-to-attack-gita-gopinath-chidambaram-after-imfs-forecast-6227482/,expect ministers to attack gita gopinath chidambaram after imfs forecast 6227482
500,49924,900438169,20200114,202001,2020,2020.0384,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,84," Return, release, not specified below",84,8,2,7.0,10,1,10,-9.1743119266055,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200121073000,https://www.thenewsminute.com/article/hyderabad-man-gets-5-year-jail-term-sexually-assaulting-adopted-minor-116501,hyderabad man gets 5 year jail term sexually assaulting adopted minor 116501
501,55873,900448233,20200121,202001,2020,2020.0575,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,190," Use conventional military force, not specified below",190,19,4,-10.0,10,1,10,-8.25242718446602,4,"Bhandup, Maharashtra, India",IN,IN16,70183.0,19.15,72.9333,-2091336,0,,,,,,,,4,"Bhandup, Maharashtra, India",IN,IN16,70183.0,19.15,72.9333,-2091336,20200121083000,https://www.mid-day.com/articles/mumbai-crime-externed-criminal-returns-to-assault-labourer-in-bhandup/22465153,mumbai crime externed criminal returns to assault labourer in bhandup
502,60436,900452120,20200121,202001,2020,2020.0575,EDU,ECONOMIST,,,,,,EDU,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,10,1,10,-4.49438202247191,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,20200121090000,https://www.oneindia.com/india/expect-ministers-to-attack-gita-gopinath-chidambaram-on-imf-forecast-3018192.html,expect ministers to attack gita gopinath chidambaram on imf forecast 3018192
503,62444,900455052,20200121,202001,2020,2020.0575,HLH,DOCTOR,,,,,,HLH,,,IND,MADHYA PRADESH,IND,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-6.99708454810495,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,20200121091500,https://www.hindustantimes.com/india-news/man-sent-threat-letter-to-pragya-thakur-to-implicate-mother-and-brother-ats/story-NeLBwsyV8qHkQIDPKc6mbL.html,man sent threat letter to pragya thakur to implicate mother and brother ats
